Pixel,K_3_0,K_5_0,K_7_0,K_3_25,K_5_25,K_7_25,K_3_50,K_5_50,K_7_50,K_3_100,K_5_100,K_7_100
535,2,4,3,1,0,1,2,0,6,2,4,1
536,0,0,0,0,1,4,1,1,5,1,0,6
537,1,2,5,2,4,6,0,2,3,0,2,0
538,1,2,1,2,4,2,0,2,2,0,2,5
539,1,2,1,2,4,2,0,2,2,0,2,5
540,1,2,1,2,4,2,0,2,2,0,2,5
541,1,2,1,2,4,2,0,2,2,0,2,5
542,1,2,1,2,4,2,0,2,2,0,2,5
543,1,2,1,2,4,2,0,2,2,0,2,5
544,1,2,5,2,4,6,0,2,3,0,2,0
545,0,4,4,0,1,0,1,0,1,1,0,3
546,0,4,4,0,0,0,1,0,1,1,4,3
547,1,0,5,2,1,6,0,1,3,0,0,0
548,1,0,5,2,1,6,0,1,3,0,0,0
549,0,0,5,2,1,6,0,1,3,0,0,0
550,0,0,5,0,1,6,0,1,3,1,0,0
551,0,0,0,0,1,6,1,1,3,1,0,0
552,1,0,5,2,1,6,0,1,3,0,0,0
553,1,0,5,2,1,6,0,1,3,0,0,0
554,0,0,5,0,1,6,1,1,3,1,0,0
555,0,0,5,0,1,6,1,1,3,1,0,0
556,1,2,5,2,4,6,0,2,3,0,2,0
557,1,2,5,2,4,6,0,2,3,0,2,0
558,0,0,5,0,1,6,1,1,3,1,0,0
559,0,0,5,0,1,6,1,1,3,1,0,0
560,1,0,5,2,1,6,0,1,3,0,0,0
561,1,2,5,2,4,6,0,2,3,0,2,0
562,1,2,5,2,4,2,0,2,2,0,2,5
563,1,2,1,2,4,2,0,2,2,0,2,5
564,1,2,1,2,4,2,0,2,2,0,2,5
565,1,0,5,2,4,6,0,2,3,0,2,0
566,0,0,0,0,1,4,1,1,5,1,0,6
567,0,0,0,0,1,6,1,1,3,1,0,0
568,0,0,0,0,1,6,1,1,3,1,0,0
569,1,2,5,2,4,6,0,2,3,0,2,0
570,1,2,1,2,4,2,0,2,2,0,2,5
571,0,0,5,0,1,6,1,1,3,1,0,0
572,0,4,3,0,0,1,1,0,6,1,4,1
573,2,4,3,1,0,1,2,0,6,2,4,1
574,1,0,5,2,1,6,0,1,3,0,0,0
575,0,0,5,0,1,6,1,1,3,1,0,0
576,0,4,0,0,1,0,1,1,1,1,0,3
577,0,4,4,0,0,0,1,0,1,1,4,3
578,0,4,0,0,0,4,1,0,5,1,4,6
579,0,4,0,0,0,4,1,0,5,1,4,6
580,0,4,4,0,0,0,1,0,1,1,4,3
581,0,4,4,0,0,0,1,0,1,1,4,3
582,2,4,4,0,0,0,1,0,1,1,4,3
583,2,1,3,1,0,1,2,0,6,2,4,1
584,0,4,4,0,0,0,1,0,1,1,4,3
585,0,4,4,0,1,0,1,0,1,1,4,3
586,0,4,4,0,0,0,1,0,1,1,4,3
587,0,4,4,0,0,0,1,0,1,1,4,3
588,0,4,4,0,0,0,1,0,1,1,4,3
589,0,4,4,0,0,0,1,0,1,1,4,3
590,0,4,4,0,0,0,1,0,1,1,4,3
591,0,4,4,0,0,0,1,0,1,1,4,3
592,2,1,3,1,0,1,2,0,6,2,4,1
593,2,1,2,1,3,3,2,4,4,2,3,4
594,0,0,0,0,1,4,1,1,5,1,0,6
595,0,0,0,0,1,6,1,1,3,1,0,0
596,0,4,3,0,0,1,1,0,6,1,4,1
597,0,4,4,0,0,0,1,0,1,1,4,3
598,0,4,4,0,0,0,1,0,1,1,4,3
599,0,4,4,0,0,0,1,0,1,1,4,3
600,0,4,4,0,0,0,1,0,1,1,4,3
601,0,4,4,0,0,0,1,0,1,1,4,3
602,0,4,4,0,0,0,1,0,1,1,4,3
603,0,4,3,0,0,1,1,0,6,1,4,1
604,0,4,3,0,0,1,1,0,6,1,4,1
605,0,4,4,0,0,0,1,0,1,1,4,3
606,0,4,4,0,0,0,1,0,1,1,4,3
607,0,0,4,0,1,0,1,1,1,1,0,3
608,0,4,4,0,0,0,1,0,1,1,4,3
609,0,4,4,0,0,0,1,0,1,1,4,3
610,0,4,4,0,0,0,1,0,1,1,4,3
611,0,4,0,0,1,0,1,1,1,1,0,3
612,0,4,0,0,1,4,1,1,5,1,0,6
613,0,4,0,0,0,4,1,0,5,1,4,6
614,0,4,0,0,0,4,1,0,5,1,4,6
615,0,4,0,0,0,4,1,0,5,1,4,6
616,0,0,0,0,1,4,1,1,5,1,0,6
617,0,4,0,0,0,4,1,0,5,1,4,6
618,0,4,4,0,0,0,1,0,1,1,4,3
619,0,4,4,0,0,0,1,0,1,1,4,3
620,0,4,4,0,0,0,1,0,1,1,4,3
621,0,4,4,0,0,0,1,0,1,1,4,3
622,1,0,5,2,1,6,0,1,3,0,0,0
623,1,2,1,2,4,2,0,2,2,0,2,5
624,1,2,1,2,4,2,0,2,2,0,2,5
625,1,2,1,2,4,2,0,2,2,0,2,5
626,1,2,1,2,4,2,0,2,2,0,2,5
627,0,0,4,0,1,0,1,1,1,1,0,3
628,0,4,4,0,1,0,1,1,1,1,0,3
629,0,4,4,0,0,0,1,0,1,1,4,3
630,0,4,4,0,0,0,1,0,1,1,4,3
631,0,4,4,0,0,0,1,0,1,1,4,3
632,0,4,4,0,0,0,1,0,1,1,4,3
633,0,4,4,0,0,4,1,0,1,1,4,1
634,1,0,5,2,1,6,0,1,3,0,0,0
635,1,2,1,2,4,2,0,2,2,0,2,5
636,1,2,1,2,4,2,0,2,2,0,2,5
637,1,2,1,2,4,2,0,2,2,0,2,5
638,1,2,1,2,4,2,0,2,2,0,2,5
639,1,2,1,2,4,2,0,2,2,0,2,5
640,1,2,1,2,4,2,0,2,2,0,2,5
641,1,2,1,2,4,2,0,2,2,0,2,5
642,1,2,1,2,4,2,0,2,2,0,2,5
643,1,2,5,2,4,2,0,2,2,0,2,5
644,1,2,5,2,4,2,0,2,2,0,2,5
645,0,0,5,2,1,6,0,1,3,0,0,0
646,0,4,0,0,1,4,1,1,5,1,0,6
647,2,4,3,0,0,1,1,0,6,1,4,1
648,2,4,3,1,0,1,2,0,6,2,4,1
649,2,4,3,1,0,1,2,0,6,2,4,1
650,2,4,3,1,0,1,2,0,6,2,4,1
651,0,4,3,0,0,1,1,0,6,1,4,1
652,2,1,3,1,0,1,2,0,6,2,4,1
653,2,1,2,1,3,3,2,4,4,2,3,4
654,2,1,2,1,3,3,2,4,4,2,3,4
655,2,1,2,1,3,3,2,4,4,2,3,4
656,2,1,2,1,3,3,2,4,4,2,3,4
657,2,1,2,1,3,3,2,4,4,2,3,4
658,0,0,0,0,1,4,1,1,5,1,0,6
659,1,0,5,2,1,6,0,1,3,0,0,0
660,0,0,5,0,1,6,1,1,3,1,0,0
661,1,0,5,2,1,6,0,1,3,0,0,0
662,1,2,1,2,4,2,0,2,2,0,2,5
663,1,2,1,2,4,2,0,2,2,0,2,5
664,1,2,1,2,4,2,0,2,2,0,2,5
665,1,2,1,2,4,2,0,2,2,0,2,5
666,1,2,1,2,4,2,0,2,2,0,2,5
667,1,2,1,2,4,2,0,2,2,0,2,5
668,0,0,5,0,1,6,0,1,3,0,0,0
669,0,4,3,0,0,1,1,0,6,1,4,1
670,2,4,3,0,0,1,1,0,6,1,4,1
671,0,4,3,0,0,1,1,0,6,1,4,1
672,0,4,3,0,0,4,1,0,5,1,4,6
673,0,0,5,0,1,6,0,1,3,0,0,0
674,1,2,1,2,4,2,0,2,2,0,2,5
675,1,2,1,2,4,2,0,2,2,0,2,5
676,1,2,1,2,4,2,0,2,2,0,2,5
677,1,2,1,2,4,2,0,2,2,0,2,5
678,1,2,5,2,4,2,0,2,3,0,2,0
679,0,4,4,0,1,0,1,1,1,1,0,3
680,0,4,4,0,0,0,1,0,1,1,4,3
681,0,4,4,0,0,0,1,0,1,1,4,3
682,1,0,5,2,1,6,0,1,3,0,0,0
683,0,0,0,0,1,6,1,1,3,1,0,6
684,0,0,0,0,1,6,1,1,3,1,0,0
685,0,0,5,0,1,6,1,1,3,1,0,0
686,1,0,5,2,1,6,0,1,3,0,0,0
687,1,2,5,2,4,6,0,2,3,0,2,0
688,1,0,5,2,4,6,0,2,3,0,2,0
689,1,0,5,2,1,6,0,1,3,0,0,0
690,1,0,5,2,4,6,0,2,3,0,2,0
691,0,0,5,0,1,6,1,1,3,1,0,0
692,0,0,0,0,1,6,1,1,3,1,0,0
693,0,0,5,0,1,6,1,1,3,1,0,0
694,0,0,5,0,1,6,1,1,3,1,0,0
695,1,0,5,2,1,6,0,1,3,0,0,0
696,1,0,5,2,1,6,0,1,3,0,0,0
697,1,2,5,2,4,2,0,2,2,0,2,5
698,1,2,1,2,4,2,0,2,2,0,2,5
699,1,2,1,2,4,2,0,2,2,0,2,5
700,1,2,5,2,4,6,0,2,3,0,2,0
701,1,0,5,2,4,6,0,2,3,0,2,0
702,0,0,0,0,1,6,1,1,3,1,0,0
703,1,0,5,2,1,6,0,1,3,0,0,0
704,1,2,1,2,4,2,0,2,2,0,2,5
705,1,0,5,2,1,6,0,1,3,0,0,0
706,0,0,0,0,1,4,1,1,5,1,0,6
707,0,4,0,0,0,4,1,0,5,1,4,6
708,1,0,5,2,1,6,0,1,3,0,0,0
709,0,0,5,0,1,6,1,1,3,1,0,0
710,0,0,5,2,1,6,0,1,3,0,0,0
711,2,4,3,0,0,1,1,0,6,1,4,1
712,2,1,3,1,3,1,2,4,6,2,3,1
713,2,4,3,1,0,1,2,0,6,2,4,1
714,0,4,3,0,0,1,1,0,6,1,4,1
715,2,4,3,0,0,0,1,0,1,1,4,3
716,2,1,3,1,3,1,2,4,6,2,4,1
717,2,1,3,1,3,1,2,4,6,2,3,1
718,2,4,3,1,0,1,2,0,6,2,4,1
719,0,4,4,0,0,0,1,0,1,1,4,3
720,0,4,4,0,0,0,1,0,1,1,4,3
721,0,4,4,0,0,0,1,0,1,1,4,3
722,0,4,3,0,0,1,1,0,6,1,4,1
723,2,1,3,1,3,1,2,4,6,2,3,1
724,2,1,2,1,3,3,2,4,4,2,3,4
725,2,1,2,1,3,3,2,4,4,2,3,4
726,2,1,3,1,3,1,2,4,6,2,3,1
727,0,0,0,0,1,6,1,1,3,1,0,6
728,1,2,1,2,4,2,0,2,2,0,2,5
729,0,0,5,2,1,6,0,1,3,0,0,0
730,0,0,0,0,1,4,1,1,5,1,0,6
731,0,4,0,0,0,4,1,0,5,1,4,6
732,0,4,0,0,0,4,1,0,5,1,4,6
733,0,4,4,0,0,0,1,0,1,1,4,3
734,0,4,4,0,0,0,1,0,1,1,4,3
735,0,4,0,0,0,0,1,0,1,1,0,3
736,0,4,4,0,0,0,1,0,1,1,4,3
737,0,4,4,0,0,0,1,0,1,1,4,3
738,0,4,3,0,0,1,1,0,6,1,4,1
739,0,4,4,0,0,0,1,0,1,1,4,3
740,0,4,4,0,0,0,1,0,1,1,4,3
741,0,0,0,0,1,4,1,1,5,1,0,6
742,0,0,0,0,1,0,1,1,1,1,0,3
743,0,4,4,0,0,0,1,0,1,1,4,3
744,0,4,4,0,0,0,1,0,1,1,4,3
745,0,0,0,0,1,4,1,1,5,1,0,6
746,0,0,0,0,1,4,1,1,5,1,0,6
747,0,0,0,0,1,4,1,1,5,1,0,6
748,0,0,0,0,1,4,1,1,5,1,0,6
749,0,4,0,0,0,4,1,0,5,1,4,6
750,0,0,0,0,1,4,1,1,5,1,0,6
751,0,0,0,0,1,4,1,1,5,1,0,6
752,0,4,4,0,0,0,1,0,5,1,4,3
753,0,4,4,0,0,0,1,0,1,1,4,3
754,0,4,4,0,1,0,1,1,1,1,0,3
755,1,0,5,2,1,6,0,1,3,0,0,0
756,1,2,1,2,4,2,0,2,2,0,2,5
757,1,2,1,2,4,2,0,2,2,0,2,5
758,1,2,1,2,4,2,0,2,2,0,2,5
759,1,2,1,2,4,2,0,2,2,0,2,5
760,1,3,6,2,2,5,0,3,0,0,1,2
761,0,4,4,0,1,0,1,1,1,1,0,3
762,0,4,4,0,0,0,1,0,1,1,4,3
763,0,4,4,0,0,0,1,0,1,1,4,3
764,0,4,4,0,0,0,1,0,1,1,4,3
765,0,4,4,0,0,0,1,0,1,1,4,3
766,2,4,3,0,0,1,1,0,6,1,4,1
767,0,0,0,0,1,4,1,1,5,1,0,6
768,1,2,1,2,4,2,0,2,2,0,2,5
769,1,2,1,2,4,2,0,2,2,0,2,5
770,1,2,1,2,4,2,0,2,2,0,2,5
771,1,2,1,2,4,2,0,2,2,0,2,5
772,1,0,5,2,4,6,0,2,3,0,2,0
773,0,0,5,2,1,6,0,1,3,0,0,0
774,1,2,5,2,4,2,0,2,2,0,2,5
775,1,2,1,2,4,2,0,2,2,0,2,5
776,1,2,5,2,4,2,0,2,2,0,2,5
777,1,2,1,2,4,2,0,2,2,0,2,5
778,1,2,1,2,4,2,0,2,2,0,2,5
779,1,0,5,2,1,6,0,1,3,0,0,0
780,0,4,3,0,0,1,1,0,6,1,4,1
781,2,4,3,1,0,1,2,0,6,2,4,1
782,2,1,3,1,0,1,2,0,6,2,4,1
783,2,1,3,1,0,1,2,0,6,2,4,1
784,2,4,3,1,0,1,2,0,6,2,4,1
785,2,4,3,1,0,1,2,0,6,2,4,1
786,2,4,3,1,0,1,2,0,6,2,4,1
787,2,1,2,1,3,3,2,4,4,2,3,4
788,2,1,2,1,3,3,2,4,4,2,3,4
789,2,1,2,1,3,3,2,4,4,2,3,4
790,2,1,2,1,3,3,2,4,4,2,3,4
791,2,1,2,1,3,3,2,4,4,2,3,4
792,0,4,3,0,0,1,1,0,6,1,4,1
793,1,2,5,2,4,6,0,2,3,0,2,0
794,1,2,5,2,4,6,0,2,3,0,2,0
795,1,0,5,2,4,6,0,2,3,0,2,0
796,1,2,1,2,4,2,0,2,2,0,2,5
797,1,2,1,2,4,2,0,2,2,0,2,5
798,1,2,1,2,4,2,0,2,2,0,2,5
799,1,2,1,2,4,2,0,2,2,0,2,5
800,1,2,1,2,4,2,0,2,2,0,2,5
801,1,2,1,2,4,2,0,2,2,0,2,5
802,0,4,0,0,0,4,1,0,5,1,4,6
803,0,4,0,0,0,4,1,0,5,1,4,6
804,0,0,0,0,0,4,1,0,5,1,4,6
805,2,4,3,1,0,1,2,0,6,2,4,1
806,0,4,3,0,0,1,1,0,6,1,4,1
807,1,2,5,2,4,2,0,2,2,0,2,5
808,1,2,1,2,4,2,0,2,2,0,2,5
809,1,2,1,2,4,2,0,2,2,0,2,5
810,1,2,1,2,4,2,0,2,2,0,2,5
811,1,2,1,2,4,2,0,2,2,0,2,5
812,0,0,4,0,1,0,1,1,1,1,0,3
813,0,4,4,0,0,0,1,0,1,1,4,3
814,0,4,4,0,0,0,1,0,1,1,4,3
815,0,0,0,0,1,4,1,1,5,1,0,6
816,0,0,0,0,1,4,1,1,5,1,0,6
817,1,0,5,2,1,6,0,1,3,0,0,0
818,1,0,5,2,1,6,0,1,3,0,0,0
819,1,0,5,2,1,6,0,2,3,0,2,0
820,1,2,5,2,4,6,0,2,3,0,2,0
821,1,0,5,2,1,6,0,1,3,0,0,0
822,0,0,0,0,1,6,1,1,3,1,0,0
823,0,0,0,0,1,4,1,1,5,1,0,6
824,0,0,0,0,1,6,1,1,3,1,0,0
825,0,0,5,0,1,6,1,1,3,1,0,0
826,0,0,5,2,1,6,0,1,3,0,0,0
827,0,0,5,0,1,6,1,1,3,1,0,0
828,1,0,5,2,1,6,0,1,3,0,0,0
829,1,2,5,2,4,6,0,2,3,0,2,0
830,1,2,1,2,4,2,0,2,2,0,2,5
831,1,2,1,2,4,2,0,2,2,0,2,5
832,1,2,1,2,4,2,0,2,2,0,2,5
833,1,2,5,2,4,2,0,2,2,0,2,5
834,0,0,5,0,1,6,1,1,3,1,0,0
835,1,2,1,2,4,2,0,2,2,0,2,5
836,1,2,5,2,4,6,0,2,3,0,2,0
837,0,0,0,0,1,4,1,1,5,1,0,6
838,0,0,0,0,1,4,1,1,5,1,0,6
839,0,0,0,0,1,6,1,1,5,1,0,6
840,0,0,5,0,1,6,1,1,3,1,0,0
841,0,0,0,0,1,4,1,1,5,1,0,6
842,0,4,0,0,1,0,1,1,1,1,0,3
843,2,4,3,0,0,1,1,0,6,1,4,1
844,2,4,3,0,0,1,1,0,6,1,4,1
845,0,4,3,0,0,1,1,0,6,1,4,1
846,0,4,3,0,0,4,1,0,5,1,4,1
847,2,1,3,1,0,1,2,0,6,2,4,1
848,2,1,3,1,3,1,2,4,6,2,3,1
849,2,1,3,1,3,1,2,4,6,2,3,1
850,2,1,3,1,3,1,2,4,6,2,3,1
851,2,4,3,0,0,1,1,0,6,1,4,1
852,0,4,4,0,0,0,1,0,1,1,4,3
853,0,4,4,0,0,0,1,0,1,1,4,3
854,0,4,3,0,0,4,1,0,5,1,4,3
855,2,1,2,1,3,3,2,4,4,2,3,4
856,2,1,2,1,3,3,2,4,4,2,3,4
857,2,1,2,1,3,3,2,4,4,2,3,4
858,0,4,3,0,0,1,1,0,6,1,4,1
859,0,0,5,2,1,6,0,1,3,0,0,0
860,0,4,0,0,1,4,1,1,5,1,0,6
861,0,4,0,0,0,4,1,0,5,1,4,6
862,0,4,3,0,0,4,1,0,5,1,4,6
863,0,4,0,0,0,4,1,0,5,1,4,6
864,0,4,0,0,0,4,1,0,5,1,4,6
865,0,4,4,0,0,0,1,0,1,1,4,3
866,0,4,0,0,0,4,1,0,5,1,4,6
867,0,4,0,0,0,0,1,0,1,1,4,3
868,0,4,0,0,0,0,1,0,1,1,4,3
869,0,4,4,0,0,0,1,0,1,1,4,3
870,0,4,3,0,0,4,1,0,5,1,4,6
871,0,4,4,0,0,1,1,0,6,1,4,1
872,0,4,0,0,0,4,1,0,5,1,4,6
873,0,0,0,0,1,4,1,1,5,1,0,6
874,0,0,0,0,1,4,1,1,5,1,0,6
875,0,4,4,0,1,0,1,1,1,1,0,3
876,2,4,4,0,0,0,1,0,1,1,4,3
877,0,4,4,0,0,0,1,0,1,1,4,3
878,0,0,0,0,1,4,1,1,5,1,0,6
879,0,0,0,0,1,4,1,1,5,1,0,6
880,0,0,0,0,1,4,1,1,5,1,0,6
881,0,0,0,0,1,4,1,1,5,1,0,6
882,0,0,0,0,0,4,1,0,5,1,4,6
883,0,0,0,0,1,4,1,1,5,1,0,6
884,0,4,0,0,0,4,1,1,5,1,0,6
885,0,4,4,0,1,0,1,1,1,1,0,3
886,1,2,5,2,4,6,0,2,3,0,2,0
887,1,2,1,2,4,2,0,2,2,0,2,5
888,1,2,1,2,4,2,0,2,2,0,2,5
889,1,2,1,2,4,2,0,2,2,0,2,5
890,1,2,1,2,4,2,0,2,2,0,2,5
891,1,2,1,2,4,2,0,2,2,0,2,5
892,1,3,6,2,2,5,0,3,0,0,1,2
893,0,4,4,0,1,0,1,1,1,1,0,3
894,0,4,4,0,0,0,1,0,1,1,4,3
895,0,4,4,0,0,0,1,0,1,1,4,3
896,0,4,4,0,0,0,1,0,1,1,4,3
897,0,4,4,0,0,0,1,0,1,1,4,3
898,0,4,4,0,0,0,1,0,1,1,4,3
899,1,0,5,2,1,6,0,1,3,0,0,0
900,1,2,1,2,4,2,0,2,2,0,2,5
901,1,2,1,2,4,2,0,2,2,0,2,5
902,0,0,5,0,1,6,1,1,3,1,0,0
903,0,0,5,0,1,6,1,1,3,1,0,0
904,0,4,4,0,1,0,1,1,1,1,0,3
905,0,4,4,0,1,0,1,1,1,1,0,3
906,1,0,5,2,1,6,0,1,3,0,0,0
907,0,0,5,0,1,6,1,1,3,1,0,0
908,1,0,5,2,1,6,0,1,3,0,0,0
909,1,2,1,2,4,2,0,2,2,0,2,5
910,1,2,1,2,4,2,0,2,2,0,2,5
911,1,2,1,2,4,2,0,2,2,0,2,5
912,0,0,0,0,1,4,1,1,5,1,0,6
913,2,1,3,1,0,1,2,0,6,2,4,1
914,2,1,3,1,3,1,2,4,6,2,3,1
915,2,1,3,1,3,1,2,4,6,2,4,1
916,2,4,3,1,0,1,2,0,6,2,4,1
917,2,4,3,1,0,1,2,0,6,2,4,1
918,2,4,3,1,0,1,2,0,6,2,4,1
919,2,1,3,1,3,1,2,4,6,2,3,1
920,2,1,2,1,3,3,2,4,4,2,3,4
921,2,1,2,1,3,3,2,4,4,2,3,4
922,2,1,2,1,3,3,2,4,4,2,3,4
923,0,0,0,0,1,4,1,1,5,1,0,6
924,1,2,1,2,4,2,0,2,2,0,2,5
925,1,2,1,2,4,2,0,2,2,0,2,5
926,1,2,1,2,4,2,0,2,2,0,2,5
927,1,2,1,2,4,2,0,2,2,0,2,5
928,1,2,5,2,4,2,0,2,2,0,2,5
929,1,2,1,2,4,2,0,2,2,0,2,5
930,1,2,1,2,4,2,0,2,2,0,2,5
931,1,2,1,2,4,2,0,2,2,0,2,5
932,1,2,5,2,4,2,0,2,2,0,2,5
933,0,0,0,0,1,4,1,1,5,1,0,6
934,0,4,3,0,0,4,1,0,5,1,4,6
935,0,0,0,0,0,4,1,0,5,1,4,6
936,0,0,0,0,1,4,1,1,5,1,0,6
937,0,4,0,0,0,4,1,0,5,1,4,6
938,1,0,5,2,4,6,0,2,3,0,2,0
939,1,2,1,2,4,2,0,2,2,0,2,5
940,1,0,5,2,1,6,0,1,3,0,2,0
941,0,0,0,0,1,6,1,1,3,1,0,0
942,1,2,1,2,4,2,0,2,2,0,2,5
943,1,2,1,2,4,2,0,2,2,0,2,5
944,1,2,5,2,4,6,0,2,3,0,2,0
945,0,0,4,0,1,0,1,1,1,1,0,3
946,1,2,5,2,4,6,0,2,3,0,2,0
947,0,0,5,2,1,6,0,1,3,0,0,0
948,1,0,5,2,1,6,0,1,3,0,0,0
949,1,0,5,2,1,6,0,1,3,0,0,0
950,1,0,5,2,1,6,0,1,3,0,0,0
951,0,0,5,0,1,6,1,1,3,1,0,0
952,0,0,0,0,1,4,1,1,5,1,0,6
953,0,0,0,0,1,6,1,1,3,1,0,0
954,1,0,5,2,1,6,0,1,3,0,0,0
955,0,0,5,2,1,6,0,1,3,0,0,0
956,0,0,5,0,1,6,1,1,3,1,0,0
957,1,2,5,2,4,6,0,2,3,0,2,0
958,1,0,5,2,1,6,0,1,3,0,0,0
959,1,2,1,2,4,2,0,2,2,0,2,5
960,1,2,1,2,4,2,0,2,2,0,2,5
961,1,2,1,2,4,2,0,2,2,0,2,5
962,1,2,5,2,4,2,0,2,2,0,2,5
963,0,0,5,0,1,6,1,1,3,1,0,0
964,1,0,5,2,1,6,0,1,3,0,0,0
965,0,0,0,0,1,4,1,1,5,1,0,6
966,0,0,0,0,1,4,1,1,5,1,0,6
967,0,0,5,0,1,6,1,1,3,1,0,0
968,0,0,5,0,1,6,1,1,3,1,0,0
969,0,0,0,0,1,4,1,1,5,1,0,6
970,0,4,0,0,1,4,1,1,5,1,0,6
971,0,4,3,0,0,0,1,0,1,1,4,3
972,2,4,3,0,0,1,1,0,6,1,4,1
973,2,4,3,0,0,1,1,0,6,1,4,1
974,2,4,3,0,0,1,1,0,6,1,4,1
975,0,4,3,0,0,1,1,0,6,1,4,1
976,2,4,3,0,0,1,1,0,6,1,4,1
977,2,4,3,1,0,1,2,0,6,2,4,1
978,2,1,3,1,0,1,2,0,6,2,4,1
979,2,1,3,1,3,1,2,4,6,2,3,1
980,2,1,3,1,3,1,2,4,6,2,3,1
981,2,1,3,1,0,1,2,0,6,2,4,1
982,2,1,3,1,0,1,2,0,6,2,4,1
983,2,1,2,1,3,3,2,4,4,2,3,4
984,2,1,2,1,3,3,2,4,4,2,3,4
985,2,1,2,1,3,3,2,4,4,2,3,4
986,2,4,3,1,0,1,2,0,6,2,4,1
987,0,0,0,0,1,4,1,1,5,1,0,6
988,1,0,5,2,4,6,0,2,3,0,2,0
989,0,4,0,0,0,4,1,0,5,1,4,6
990,2,1,3,1,0,1,2,0,6,2,4,1
991,2,1,3,1,3,1,2,4,6,2,3,1
992,0,4,3,0,0,1,1,0,6,1,4,1
993,0,4,4,0,0,0,1,0,1,1,4,3
994,0,4,0,0,0,0,1,0,5,1,4,3
995,0,4,0,0,0,4,1,0,5,1,4,6
996,0,4,4,0,0,4,1,0,5,1,4,6
997,0,4,4,0,0,0,1,0,1,1,4,3
998,0,4,4,0,0,0,1,0,1,1,4,3
999,0,4,3,0,0,4,1,0,5,1,4,6
1000,0,4,4,0,0,4,1,0,1,1,4,3
1001,0,4,4,0,1,0,1,1,1,1,0,3
1002,0,0,4,0,1,0,1,1,1,1,0,3
1003,0,0,4,0,1,0,1,1,1,1,0,3
1004,0,0,0,0,1,4,1,1,5,1,0,6
1005,0,4,4,0,0,0,1,0,1,1,4,3
1006,2,4,4,0,0,0,1,0,1,1,4,3
1007,0,4,4,0,0,0,1,0,1,1,4,3
1008,0,4,0,0,0,0,1,1,5,1,0,3
1009,0,4,0,0,1,4,1,1,5,1,0,6
1010,0,0,0,0,1,4,1,1,5,1,0,6
1011,0,0,0,0,1,4,1,1,5,1,0,6
1012,0,4,0,0,1,4,1,1,5,1,0,6
1013,0,0,0,0,1,0,1,1,1,1,0,3
1014,1,0,5,2,1,6,0,1,3,0,0,0
1015,1,2,1,2,4,2,0,2,2,0,2,5
1016,1,2,1,2,4,2,0,2,2,0,2,5
1017,1,2,1,2,4,2,0,2,2,0,2,5
1018,1,2,1,2,4,2,0,2,2,0,2,5
1019,1,2,1,2,4,2,0,2,2,0,2,5
1020,1,3,6,2,2,5,0,3,0,0,1,2
1021,1,3,5,2,2,5,0,3,0,0,1,0
1022,0,0,4,0,1,0,1,1,1,1,0,3
1023,0,4,4,0,0,0,1,0,1,1,4,3
1024,0,4,4,0,0,0,1,0,1,1,4,3
1025,0,4,4,0,0,0,1,0,1,1,4,3
1026,0,4,4,0,0,0,1,0,1,1,4,3
1027,0,0,4,0,1,0,1,1,1,1,0,3
1028,1,2,1,2,4,2,0,2,2,0,2,5
1029,1,2,1,2,4,2,0,2,2,0,2,5
1030,1,0,5,2,4,6,0,2,3,0,2,0
1031,0,4,4,0,0,0,1,0,1,1,4,3
1032,0,4,4,0,0,0,1,0,1,1,4,3
1033,2,1,3,1,3,1,2,4,6,2,3,1
1034,2,1,3,1,0,1,2,0,6,2,4,1
1035,2,4,3,1,0,1,2,0,6,2,4,1
1036,0,4,3,0,0,1,1,0,6,1,4,1
1037,0,4,0,0,0,4,1,0,5,1,4,6
1038,0,0,0,0,1,4,1,1,5,1,0,6
1039,0,0,5,2,1,6,0,1,3,0,0,0
1040,1,0,5,2,1,6,0,1,3,0,0,0
1041,0,4,0,0,0,4,1,0,5,1,4,6
1042,2,1,3,1,0,1,2,0,6,2,4,1
1043,2,1,3,1,0,1,2,0,6,2,4,1
1044,2,4,3,1,0,1,2,0,6,2,4,1
1045,2,4,3,1,0,1,2,0,6,2,4,1
1046,2,1,3,1,0,1,2,0,6,2,4,1
1047,2,4,3,1,0,1,2,0,6,2,4,1
1048,2,4,3,1,0,1,2,0,6,2,4,1
1049,2,4,3,1,0,1,2,0,6,2,4,1
1050,0,0,0,0,1,4,1,1,5,1,0,6
1051,1,2,5,2,4,6,0,2,3,0,2,0
1052,1,2,1,2,4,2,0,2,2,0,2,5
1053,1,2,1,2,4,2,0,2,2,0,2,5
1054,1,2,1,2,4,2,0,2,2,0,2,5
1055,1,2,1,2,4,2,0,2,2,0,2,5
1056,1,2,1,2,4,2,0,2,2,0,2,5
1057,1,2,1,2,4,2,0,2,2,0,2,5
1058,1,2,1,2,4,2,0,2,2,0,2,5
1059,1,2,1,2,4,2,0,2,2,0,2,5
1060,1,2,5,2,4,2,0,2,2,0,2,5
1061,0,4,4,0,0,0,1,0,1,1,4,3
1062,0,4,3,0,0,0,1,0,5,1,4,3
1063,0,4,0,0,0,4,1,0,5,1,4,6
1064,0,4,3,0,0,1,1,0,6,1,4,1
1065,0,4,3,0,0,1,1,0,6,1,4,1
1066,1,0,5,2,1,6,0,1,3,0,0,0
