Pixel,K_3_0,K_5_0,K_7_0,K_3_25,K_5_25,K_7_25,K_3_50,K_5_50,K_7_50,K_3_100,K_5_100,K_7_100
20984,1,0,4,0,1,1,1,1,2,1,1,2
20985,1,0,4,0,1,1,1,1,2,1,1,2
20986,1,0,4,0,1,1,1,1,2,1,1,2
20987,1,0,4,0,1,1,1,1,2,1,1,2
20988,1,0,4,0,1,1,1,1,2,1,1,2
20989,1,0,4,0,1,1,1,1,2,1,1,2
20990,1,0,4,0,1,1,1,1,2,1,1,2
20991,1,0,4,0,1,1,1,1,2,1,1,2
20992,1,0,4,0,1,1,1,1,2,1,1,2
20993,1,0,4,0,1,1,1,1,2,1,1,2
20994,1,0,4,0,1,1,1,1,2,1,1,2
20995,1,0,4,0,1,1,1,1,2,1,1,2
20996,1,0,5,0,1,4,1,1,5,1,1,5
20997,1,0,4,0,1,1,1,1,2,1,1,2
20998,1,0,4,0,1,1,1,1,2,1,1,2
20999,1,0,4,0,1,1,1,1,2,1,1,2
21000,1,0,5,0,1,4,1,1,5,1,1,5
21001,1,4,5,0,3,4,1,1,5,1,1,5
21002,1,4,5,0,3,4,1,1,5,1,1,5
21003,1,0,5,0,1,4,1,1,5,1,1,5
21004,1,0,4,0,1,1,1,1,2,1,1,2
21005,1,0,4,0,1,1,1,1,2,1,1,2
21006,1,0,4,0,1,1,1,1,2,1,1,2
21007,1,0,4,0,1,1,1,1,2,1,1,2
21008,1,0,4,0,1,1,1,1,2,1,1,2
21009,1,0,4,0,1,1,1,1,2,1,1,2
21010,1,0,4,0,1,1,1,1,2,1,1,2
21011,1,0,4,0,1,1,1,1,5,1,1,5
21012,1,0,4,0,1,1,1,1,5,1,1,5
21013,1,0,4,0,1,1,1,1,2,1,1,2
21014,1,0,4,0,1,1,1,1,2,1,1,2
21015,1,0,4,0,1,1,1,1,2,1,1,2
21016,1,0,4,0,1,1,1,1,2,1,1,2
21017,1,0,4,0,1,1,1,1,2,1,1,2
21018,1,0,5,0,1,4,1,1,5,1,1,5
21019,1,0,5,0,1,4,1,1,5,1,1,5
21020,2,4,2,2,3,3,2,4,1,2,4,1
21021,2,1,3,2,2,2,2,3,3,2,3,3
21022,2,4,2,2,2,2,2,3,3,2,3,3
21023,2,1,3,2,2,2,2,3,3,2,3,3
21024,2,1,3,2,2,2,0,3,3,0,3,3
21025,2,1,3,2,2,2,0,3,3,0,3,3
21026,0,1,3,1,2,2,0,3,3,0,3,3
21027,0,1,3,1,2,2,0,3,3,0,3,3
21028,2,1,3,2,2,2,2,3,3,2,3,3
21029,0,1,3,2,2,2,0,3,3,0,3,3
21030,0,1,3,1,2,2,0,3,3,0,3,3
21031,2,1,3,2,2,2,2,3,3,2,3,3
21032,2,4,0,2,3,5,2,4,1,2,4,1
21033,2,1,3,2,2,2,2,3,3,2,3,3
21034,2,1,3,2,2,2,2,3,3,2,3,3
21035,2,1,3,2,2,2,2,3,3,2,3,3
21036,2,1,3,2,2,2,0,3,3,0,3,3
21037,0,1,3,1,2,2,0,3,3,0,3,3
21038,0,1,3,1,2,2,0,3,3,0,3,3
21039,2,1,2,2,2,2,2,3,3,2,3,3
21040,2,4,2,2,0,3,2,2,4,2,2,4
21041,2,2,6,1,0,3,0,2,4,0,2,4
21042,0,2,6,1,0,0,0,2,0,0,2,0
21043,2,4,2,2,0,3,2,2,4,2,2,4
21044,2,2,2,2,0,3,2,2,4,2,2,4
21045,2,2,6,1,0,3,0,2,4,0,2,4
21046,2,2,6,1,0,3,0,2,4,0,2,4
21047,0,2,6,1,0,0,0,2,0,0,2,0
21048,2,2,6,2,0,3,2,2,4,2,2,4
21049,2,2,6,2,0,3,2,2,4,2,2,4
21050,2,2,2,2,0,3,2,2,4,2,2,4
21051,2,2,2,2,0,3,2,2,4,2,2,4
21052,0,3,6,1,4,0,0,0,0,0,0,0
21053,0,3,6,1,4,0,0,0,0,0,0,0
21054,2,4,2,2,0,3,2,2,4,2,2,4
21055,2,2,2,2,0,3,2,2,4,2,2,4
21056,2,4,0,2,3,5,2,4,1,2,4,1
21057,1,0,4,0,1,1,1,1,2,1,1,2
21058,1,0,4,0,1,1,1,1,2,1,1,2
21059,1,0,4,0,1,1,1,1,2,1,1,2
21060,1,0,0,0,1,1,1,1,2,1,1,2
21061,1,0,0,0,1,1,1,1,2,1,1,2
21062,1,0,0,0,1,1,1,1,2,1,1,2
21063,1,4,0,0,3,5,1,4,1,1,4,1
21064,1,4,0,0,3,5,1,4,1,1,4,1
21065,1,4,0,0,3,5,1,4,1,1,4,1
21066,2,4,0,0,3,5,1,4,1,1,4,1
21067,2,2,2,2,0,3,2,2,4,2,2,4
21068,2,2,6,1,0,3,0,2,4,0,2,4
21069,2,4,2,2,3,3,2,4,4,2,4,4
21070,2,4,2,2,3,5,2,4,1,2,4,1
21071,0,2,6,1,0,0,0,2,0,0,2,0
21072,0,3,6,1,4,0,0,0,0,0,0,0
21073,0,3,1,1,4,0,0,0,0,0,0,0
21074,0,3,1,1,4,0,0,0,0,0,0,0
21075,0,3,1,1,4,0,0,0,0,0,0,0
21076,0,3,1,1,4,0,0,0,0,0,0,0
21077,0,3,1,1,4,0,0,0,0,0,0,0
21078,0,2,6,1,0,0,0,2,0,0,2,0
21079,2,2,6,2,0,3,2,2,4,2,2,4
21080,2,2,2,2,0,3,2,2,4,2,2,4
21081,2,2,2,2,0,3,2,2,4,2,2,4
21082,2,2,2,2,0,3,2,2,4,2,2,4
21083,2,4,0,2,3,5,2,4,1,2,4,1
21084,1,4,0,0,3,5,1,4,1,1,4,1
21085,1,4,0,0,3,5,1,4,1,1,4,1
21086,2,4,0,2,3,5,2,4,1,2,4,1
21087,1,4,0,0,3,5,2,4,1,2,4,1
21088,1,0,0,0,3,5,1,4,1,1,4,1
21089,2,4,2,2,3,5,2,4,1,2,4,1
21090,2,4,2,2,3,5,2,4,1,2,4,1
21091,2,4,0,2,3,5,2,4,1,2,4,1
21092,2,4,2,2,3,3,2,4,4,2,4,4
21093,2,2,2,2,0,3,2,2,4,2,2,4
21094,2,2,6,2,0,3,2,2,4,2,2,4
21095,0,3,6,1,4,0,0,0,0,0,0,0
21096,0,3,1,1,4,0,0,0,0,0,0,0
21097,0,3,6,1,4,0,0,0,0,0,0,0
21098,0,2,6,1,0,0,0,2,0,0,2,0
21099,0,2,6,1,0,0,0,0,0,0,0,0
21100,2,2,6,2,0,3,2,2,4,2,2,4
21101,2,2,6,2,0,3,2,2,4,2,2,4
21102,2,2,2,2,0,3,2,2,4,2,2,4
21103,2,2,2,2,0,3,2,2,4,2,2,4
21104,0,2,6,1,0,0,0,2,4,0,2,4
21105,0,3,1,1,4,0,0,0,0,0,0,0
21106,0,3,1,1,4,0,0,0,0,0,0,0
21107,0,3,6,1,4,0,0,0,0,0,0,0
21108,2,2,6,1,0,0,0,2,4,0,2,4
21109,2,4,2,2,0,3,2,2,4,2,2,4
21110,0,3,6,1,4,0,0,0,0,0,0,0
21111,0,3,1,1,4,0,0,0,0,0,0,0
21112,0,3,1,1,4,0,0,0,0,0,0,0
21113,0,2,6,1,0,0,0,2,0,0,2,0
21114,0,2,6,1,4,0,0,0,0,0,0,0
21115,0,2,6,1,0,0,0,0,0,0,0,0
21116,2,2,2,2,0,3,2,2,4,2,2,4
21117,2,4,2,2,0,3,2,2,4,2,2,4
21118,2,4,0,2,3,5,2,4,1,2,4,1
21119,2,4,0,2,3,5,2,4,1,2,4,1
21120,2,4,0,2,3,5,2,4,1,2,4,1
21121,1,0,5,0,3,5,1,4,1,1,4,1
21122,1,0,4,0,1,1,1,1,2,1,1,2
21123,1,4,0,0,3,5,1,4,1,1,4,1
21124,2,2,2,2,3,3,2,2,4,2,2,4
21125,2,4,0,2,3,5,2,4,1,2,4,1
21126,1,0,4,0,1,1,1,1,2,1,1,2
21127,1,0,0,0,1,1,1,1,2,1,1,2
21128,2,4,2,2,3,3,2,4,4,2,4,4
21129,2,4,2,2,0,3,2,2,4,2,2,4
21130,1,0,4,0,1,1,1,4,2,1,4,2
21131,1,0,4,0,1,1,1,1,2,1,1,2
21132,1,0,4,0,1,1,1,1,2,1,1,2
21133,1,4,0,2,3,5,2,4,1,2,4,1
21134,1,4,0,0,3,5,2,4,1,2,4,1
21135,2,4,2,2,3,3,2,4,4,2,4,4
21136,2,4,2,2,3,3,2,4,4,2,4,4
21137,2,4,0,2,3,5,2,4,1,2,4,1
21138,2,4,2,2,3,3,2,2,4,2,2,4
21139,0,3,1,1,4,6,0,0,6,0,0,6
21140,0,3,1,1,4,0,0,0,0,0,0,0
21141,2,2,6,1,0,3,0,2,4,0,2,4
21142,0,2,6,1,0,0,0,2,0,0,2,0
21143,0,3,1,1,4,6,0,0,6,0,0,6
21144,0,3,1,1,4,6,0,0,6,0,0,6
21145,0,3,1,1,4,6,0,0,6,0,0,6
21146,2,2,2,2,0,3,2,2,4,2,2,4
21147,1,0,0,0,3,5,1,4,1,1,4,1
21148,1,0,4,0,1,1,1,1,2,1,1,2
21149,1,0,4,0,1,1,1,1,2,1,1,2
21150,2,4,0,2,3,5,2,4,1,2,4,1
21151,2,4,2,2,3,5,2,4,1,2,4,1
21152,1,4,0,0,3,5,2,4,1,2,4,1
21153,2,4,0,2,3,5,2,4,1,2,4,1
21154,0,3,1,1,4,6,0,0,0,0,0,0
21155,0,3,1,1,4,6,0,0,6,0,0,6
21156,0,3,6,1,4,0,0,0,0,0,0,0
21157,1,0,4,0,1,1,1,4,2,1,4,2
21158,1,0,4,0,1,1,1,1,2,1,1,2
21159,1,0,4,0,1,1,1,1,2,1,1,2
21160,1,0,4,0,1,1,1,1,2,1,1,2
21161,1,0,4,0,1,1,1,1,2,1,1,2
21162,1,4,0,0,3,5,1,4,1,1,4,1
21163,2,4,2,2,3,5,2,4,1,2,4,1
21164,2,2,2,2,0,3,2,2,4,2,2,4
21165,0,3,6,1,4,0,0,0,0,0,0,0
21166,0,3,1,1,4,0,0,0,0,0,0,0
21167,0,3,6,1,4,0,0,0,0,0,0,0
21168,0,3,1,1,4,6,0,0,6,0,0,6
21169,0,3,1,1,4,6,0,0,6,0,0,6
21170,0,3,1,1,4,6,0,0,6,0,0,6
21171,0,3,1,1,4,6,0,0,6,0,0,6
21172,2,1,3,2,2,2,2,3,3,2,3,3
21173,2,1,3,2,2,2,2,3,3,2,3,3
21174,2,4,2,2,3,5,2,4,1,2,4,1
21175,2,4,0,2,3,5,2,4,1,2,4,1
21176,2,4,0,2,3,5,2,4,1,2,4,1
21177,2,4,0,2,3,5,2,4,1,2,4,1
21178,2,1,2,2,2,2,2,4,1,2,4,1
21179,0,1,3,1,2,2,0,3,3,0,3,3
21180,0,1,3,1,2,2,0,3,3,0,3,3
21181,0,1,3,1,2,2,0,3,3,0,3,3
21182,0,1,3,1,2,2,0,3,3,0,3,3
21183,0,1,3,2,2,2,0,3,3,0,3,3
21184,0,1,3,2,2,2,0,3,3,0,3,3
21185,0,1,3,1,2,2,0,3,3,0,3,3
21186,1,0,5,0,1,4,1,1,5,1,1,5
21187,1,0,5,0,1,4,1,1,5,1,1,5
21188,1,0,5,0,1,4,1,1,5,1,1,5
21189,1,0,5,0,1,4,1,1,5,1,1,5
21190,2,4,2,2,3,4,2,4,5,2,4,5
21191,1,4,5,0,3,4,1,4,5,1,4,5
21192,1,0,5,0,1,4,1,1,5,1,1,5
21193,1,0,5,0,1,4,1,1,5,1,1,5
21194,1,0,4,0,1,1,1,1,2,1,1,2
21195,1,0,4,0,1,1,1,1,2,1,1,2
21196,1,0,4,0,1,1,1,1,2,1,1,2
21197,1,0,4,0,1,1,1,1,2,1,1,2
21198,1,0,4,0,1,1,1,1,2,1,1,2
21199,1,0,4,0,1,1,1,1,2,1,1,2
21200,1,0,4,0,1,1,1,1,2,1,1,2
21201,1,0,4,0,1,1,1,1,2,1,1,2
21202,1,0,4,0,1,1,1,1,2,1,1,2
21203,1,0,4,0,1,1,1,1,2,1,1,2
21204,1,0,4,0,1,1,1,1,2,1,1,2
21205,1,0,4,0,1,1,1,1,2,1,1,2
21206,1,0,4,0,1,1,1,1,2,1,1,2
21207,1,0,5,0,1,4,1,1,5,1,1,5
21208,1,0,5,0,1,4,1,1,5,1,1,5
21209,1,0,5,0,1,4,1,1,5,1,1,5
21210,2,4,5,2,3,4,1,4,5,1,4,5
21211,1,4,5,0,3,4,1,4,5,1,4,5
21212,1,0,5,0,1,4,1,1,5,1,1,5
21213,1,0,4,0,1,1,1,1,2,1,1,2
21214,1,0,4,0,1,1,1,1,2,1,1,2
21215,1,0,4,0,1,1,1,1,2,1,1,2
21216,1,0,4,0,1,1,1,1,2,1,1,2
21217,1,0,4,0,1,1,1,1,2,1,1,2
21218,1,0,4,0,1,1,1,1,2,1,1,2
21219,1,0,4,0,1,1,1,1,2,1,1,2
21220,1,0,4,0,1,1,1,1,2,1,1,2
21221,1,0,5,0,1,4,1,1,5,1,1,5
21222,1,0,4,0,1,1,1,1,2,1,1,2
21223,1,0,5,0,1,1,1,1,5,1,1,5
21224,1,0,5,0,1,4,1,1,5,1,1,5
21225,1,0,5,0,1,4,1,1,5,1,1,5
21226,1,0,4,0,1,1,1,1,2,1,1,2
21227,1,0,4,0,1,1,1,1,2,1,1,2
21228,1,0,4,0,1,1,1,1,2,1,1,2
21229,1,0,5,0,1,1,1,1,5,1,1,5
21230,1,0,0,0,1,4,1,1,5,1,1,5
21231,2,1,3,2,2,2,2,3,3,2,3,3
21232,2,1,3,2,2,2,2,3,3,2,3,3
21233,2,1,3,2,2,2,2,3,3,2,3,3
21234,2,1,3,2,2,2,2,3,3,2,3,3
21235,2,1,3,2,2,2,2,3,3,2,3,3
21236,0,1,3,2,2,2,0,3,3,0,3,3
21237,0,1,3,1,2,2,0,3,3,0,3,3
21238,2,1,3,2,2,2,2,3,3,2,3,3
21239,2,1,3,2,2,2,2,3,3,2,3,3
21240,2,1,3,2,2,2,2,3,3,2,3,3
21241,2,1,3,2,2,2,2,3,3,2,3,3
21242,2,4,0,2,3,5,2,4,1,2,4,1
21243,2,4,0,2,3,5,2,4,1,2,4,1
21244,2,4,2,2,3,2,2,4,3,2,4,3
21245,2,1,2,2,2,2,2,3,3,2,3,3
21246,2,1,3,2,2,2,2,3,3,2,3,3
21247,2,1,3,2,2,2,2,3,3,2,3,3
21248,2,1,3,2,2,2,0,3,3,0,3,3
21249,2,1,3,2,2,2,2,3,3,2,3,3
21250,2,4,2,2,0,3,2,2,4,2,2,4
21251,0,2,6,1,0,0,0,2,0,0,2,0
21252,0,2,6,1,4,0,0,0,0,0,0,0
21253,2,2,2,2,0,3,2,2,4,2,2,4
21254,2,2,2,2,0,3,2,2,4,2,2,4
21255,2,2,6,2,0,3,2,2,4,2,2,4
21256,2,2,6,1,0,3,0,2,4,0,2,4
21257,0,2,6,1,0,3,0,2,4,0,2,4
21258,0,3,6,1,4,0,0,0,0,0,0,0
21259,0,3,6,1,4,0,0,0,0,0,0,0
21260,0,2,6,1,4,0,0,0,0,0,0,0
21261,0,2,6,1,0,0,0,2,0,0,2,0
21262,0,2,6,1,4,0,0,0,0,0,0,0
21263,0,2,6,1,0,0,0,2,0,0,2,0
21264,2,2,2,2,0,3,2,2,4,2,2,4
21265,2,4,0,2,3,5,2,4,1,2,4,1
21266,1,0,0,0,3,5,1,4,1,1,4,1
21267,1,0,4,0,1,1,1,1,2,1,1,2
21268,1,0,4,0,1,1,1,1,2,1,1,2
21269,1,0,4,0,1,1,1,1,2,1,1,2
21270,1,4,0,0,1,5,1,1,2,1,1,2
21271,2,4,0,2,3,5,2,4,1,2,4,1
21272,2,2,2,2,0,3,2,2,4,2,2,4
21273,2,2,2,2,0,3,2,2,4,2,2,4
21274,2,4,2,2,3,3,2,2,4,2,2,4
21275,2,4,2,2,3,5,2,4,1,2,4,1
21276,2,2,2,2,0,3,2,2,4,2,2,4
21277,2,2,2,2,0,3,2,2,4,2,2,4
21278,2,2,2,2,0,3,2,2,4,2,2,4
21279,2,4,2,2,3,5,2,4,1,2,4,1
21280,2,2,2,2,0,3,2,2,4,2,2,4
21281,0,3,6,1,4,0,0,0,0,0,0,0
21282,0,3,6,1,4,0,0,0,0,0,0,0
21283,0,3,1,1,4,0,0,0,0,0,0,0
21284,0,3,1,1,4,0,0,0,0,0,0,0
21285,0,3,1,1,4,0,0,0,0,0,0,0
21286,0,3,6,1,4,0,0,0,0,0,0,0
21287,0,2,6,1,4,0,0,0,0,0,0,0
21288,0,2,6,1,4,0,0,0,0,0,0,0
21289,2,2,6,1,0,3,0,2,4,0,2,4
21290,2,2,2,2,0,3,2,2,4,2,2,4
21291,2,2,6,1,0,3,0,2,4,0,2,4
21292,0,2,6,1,0,0,0,2,0,0,2,0
21293,2,2,6,1,0,3,0,2,4,0,2,4
21294,2,4,0,2,3,5,2,4,1,2,4,1
21295,2,4,0,2,3,5,2,4,1,2,4,1
21296,2,4,2,2,3,5,2,4,1,2,4,1
21297,2,4,0,2,3,5,2,4,1,2,4,1
21298,1,4,0,0,3,5,2,4,1,2,4,1
21299,2,4,2,2,3,5,2,4,1,2,4,1
21300,2,4,0,2,3,5,2,4,1,2,4,1
21301,2,4,2,2,3,3,2,4,1,2,4,1
21302,2,2,2,2,0,3,2,2,4,2,2,4
21303,0,3,6,1,4,6,0,0,6,0,0,6
21304,0,3,1,1,4,6,0,0,6,0,0,6
21305,0,3,1,1,4,6,0,0,0,0,0,0
21306,0,3,6,1,4,0,0,0,0,0,0,0
21307,0,2,6,1,4,0,0,0,0,0,0,0
21308,2,2,6,1,0,3,0,2,4,0,2,4
21309,2,2,2,2,0,3,2,2,4,2,2,4
21310,2,2,6,2,0,3,2,2,4,2,2,4
21311,2,2,6,2,0,3,0,2,4,0,2,4
21312,0,2,6,1,0,3,0,2,4,0,2,4
21313,2,2,6,2,0,3,2,2,4,2,2,4
21314,0,3,6,1,4,0,0,0,0,0,0,0
21315,0,3,1,1,4,0,0,0,0,0,0,0
21316,0,3,1,1,4,0,0,0,0,0,0,0
21317,0,2,6,1,0,0,0,2,0,0,2,0
21318,1,4,0,2,3,5,2,4,1,2,4,1
21319,1,0,4,0,1,1,1,1,2,1,1,2
21320,2,4,0,0,3,5,2,4,1,2,4,1
21321,0,2,6,1,0,0,0,2,0,0,2,0
21322,0,3,1,1,4,0,0,0,0,0,0,0
21323,0,2,6,1,0,0,0,2,0,0,2,0
21324,2,2,6,2,0,3,2,2,4,2,2,4
21325,0,2,6,1,0,0,0,2,0,0,2,0
21326,0,2,6,1,4,0,0,0,0,0,0,0
21327,2,2,2,2,0,3,2,2,4,2,2,4
21328,1,4,0,0,3,5,1,4,1,1,4,1
21329,2,4,2,2,3,5,2,4,1,2,4,1
21330,2,4,2,2,0,3,2,2,4,2,2,4
21331,2,4,2,2,3,3,2,2,4,2,2,4
21332,1,0,0,0,3,5,1,4,1,1,4,1
21333,1,0,4,0,1,1,1,1,2,1,1,2
21334,2,4,0,2,3,5,2,4,1,2,4,1
21335,2,4,0,2,3,5,2,4,1,2,4,1
21336,1,4,0,0,3,5,1,4,1,1,4,1
21337,1,4,0,0,3,5,1,4,1,1,4,1
21338,2,4,2,2,3,5,2,4,1,2,4,1
21339,2,4,0,2,3,5,2,4,1,2,4,1
21340,1,0,4,0,1,1,1,1,2,1,1,2
21341,1,0,4,0,1,1,1,1,2,1,1,2
21342,1,0,4,0,1,1,1,1,2,1,1,2
21343,2,4,0,2,3,5,2,4,1,2,4,1
21344,2,4,2,2,3,5,2,4,1,2,4,1
21345,2,2,2,2,0,3,2,2,4,2,2,4
21346,2,2,2,2,0,3,2,2,4,2,2,4
21347,2,4,2,2,3,3,2,4,4,2,4,4
21348,2,2,2,2,0,3,2,2,4,2,2,4
21349,0,3,6,1,4,0,0,0,0,0,0,0
21350,0,3,1,1,4,6,0,0,6,0,0,6
21351,0,3,6,1,4,0,0,0,0,0,0,0
21352,0,2,6,1,4,0,0,0,0,0,0,0
21353,2,2,2,2,0,3,2,2,4,2,2,4
21354,2,4,2,2,0,3,2,2,4,2,2,4
21355,2,2,2,2,0,3,2,2,4,2,2,4
21356,2,4,0,2,3,5,2,4,1,2,4,1
21357,1,4,0,0,3,5,2,4,1,2,4,1
21358,1,4,0,0,3,5,2,4,1,2,4,1
21359,1,0,4,0,1,1,1,1,2,1,1,2
21360,1,4,0,0,3,5,1,4,1,1,4,1
21361,1,0,0,0,3,5,1,4,1,1,4,1
21362,1,0,4,0,1,1,1,1,2,1,1,2
21363,1,4,0,0,3,5,1,4,1,1,4,1
21364,2,2,2,2,0,3,2,2,4,2,2,4
21365,0,3,1,1,4,6,0,0,6,0,0,6
21366,0,3,1,1,4,0,0,0,0,0,0,0
21367,1,0,0,0,3,5,1,4,1,1,4,1
21368,1,0,4,0,1,1,1,1,2,1,1,2
21369,1,0,4,0,1,1,1,1,2,1,1,2
21370,1,0,4,0,1,1,1,1,2,1,1,2
21371,1,0,4,0,1,1,1,1,2,1,1,2
21372,1,0,4,0,1,1,1,1,2,1,1,2
21373,1,0,4,0,1,1,1,1,2,1,1,2
21374,2,2,2,2,3,3,2,4,4,2,4,4
21375,0,3,6,1,4,0,0,0,0,0,0,0
21376,0,3,1,1,4,0,0,0,0,0,0,0
21377,0,3,1,1,4,6,0,0,6,0,0,6
21378,0,3,1,1,4,6,0,0,6,0,0,6
21379,0,3,1,1,4,6,0,0,6,0,0,6
21380,0,3,1,1,4,6,0,0,6,0,0,6
21381,0,3,1,1,4,6,0,0,6,0,0,6
21382,1,0,4,0,1,1,1,1,2,1,1,2
21383,1,0,4,0,1,1,1,1,2,1,1,2
21384,1,0,5,0,1,4,1,1,5,1,1,5
21385,1,0,5,0,1,4,1,1,5,1,1,5
21386,2,4,2,2,3,4,2,4,5,2,4,5
21387,2,4,5,2,3,4,2,4,1,2,4,1
21388,1,0,5,0,1,4,1,1,5,1,1,5
21389,1,0,4,0,1,1,1,1,2,1,1,2
21390,1,0,5,0,1,4,1,1,5,1,1,5
21391,1,0,4,0,1,1,1,1,2,1,1,2
21392,1,0,4,0,1,1,1,1,2,1,1,2
21393,1,0,4,0,1,1,1,1,2,1,1,2
21394,1,0,4,0,1,1,1,1,2,1,1,2
21395,1,0,5,0,1,4,1,1,5,1,1,5
21396,1,0,5,0,1,4,1,1,5,1,1,5
21397,1,0,4,0,1,1,1,1,2,1,1,2
21398,1,0,4,0,1,1,1,1,2,1,1,2
21399,1,0,4,0,1,1,1,1,2,1,1,2
21400,1,0,4,0,1,1,1,1,2,1,1,2
21401,1,0,4,0,1,1,1,1,2,1,1,2
21402,1,0,4,0,1,1,1,1,2,1,1,2
21403,1,0,4,0,1,1,1,1,5,1,1,5
21404,1,0,5,0,1,4,1,1,5,1,1,5
21405,1,4,5,0,3,4,1,4,5,1,4,5
21406,2,4,5,2,3,3,2,4,5,2,4,5
21407,1,4,5,0,3,4,1,4,5,1,4,5
21408,1,0,5,0,1,4,1,1,5,1,1,5
21409,1,0,4,0,1,1,1,1,2,1,1,2
21410,1,0,4,0,1,1,1,1,2,1,1,2
21411,1,0,4,0,1,1,1,1,2,1,1,2
21412,1,0,4,0,1,1,1,1,2,1,1,2
21413,1,0,4,0,1,1,1,1,2,1,1,2
21414,1,0,4,0,1,1,1,1,2,1,1,2
21415,1,0,4,0,1,1,1,1,2,1,1,2
21416,1,0,4,0,1,1,1,1,2,1,1,2
21417,1,0,4,0,1,1,1,1,2,1,1,2
21418,1,0,4,0,1,1,1,1,2,1,1,2
21419,1,0,4,0,1,1,1,1,2,1,1,2
21420,1,0,4,0,1,1,1,1,2,1,1,2
21421,1,0,4,0,1,1,1,1,2,1,1,2
21422,1,0,5,0,1,4,1,1,5,1,1,5
21423,1,0,5,0,1,4,1,1,5,1,1,5
21424,1,0,4,0,1,1,1,1,2,1,1,2
21425,1,0,4,0,1,1,1,1,5,1,1,5
21426,1,0,4,0,1,1,1,1,2,1,1,2
21427,1,0,4,0,1,1,1,1,2,1,1,2
21428,1,4,0,0,3,5,2,4,1,2,4,1
21429,1,4,0,2,3,5,2,4,1,2,4,1
21430,2,4,0,2,3,5,2,4,1,2,4,1
21431,2,1,3,2,2,2,2,3,3,2,3,3
21432,2,1,3,2,2,2,2,3,3,2,3,3
21433,0,1,3,1,2,2,0,3,3,0,3,3
21434,0,1,3,1,2,2,0,3,3,0,3,3
21435,2,4,2,2,2,2,2,3,3,2,3,3
21436,1,4,0,0,3,5,2,4,1,2,4,1
21437,1,0,0,0,3,5,1,4,1,1,4,1
21438,1,4,0,0,3,5,1,4,1,1,4,1
21439,2,4,0,2,3,5,2,4,1,2,4,1
21440,2,4,0,2,3,5,2,4,1,2,4,1
21441,1,4,0,0,3,5,1,4,1,1,4,1
21442,2,4,0,2,3,5,2,4,1,2,4,1
21443,2,4,2,2,3,5,2,4,1,2,4,1
21444,2,1,3,2,2,2,2,3,3,2,3,3
21445,2,1,3,2,2,2,2,3,3,2,3,3
21446,2,1,3,2,2,2,2,3,3,2,3,3
21447,2,4,2,2,2,3,2,3,4,2,3,4
21448,2,2,6,1,0,3,0,2,4,0,2,4
21449,0,2,6,1,4,0,0,0,0,0,0,0
21450,2,2,2,2,0,3,2,2,4,2,2,4
21451,2,2,2,2,0,3,2,2,4,2,2,4
21452,2,2,2,2,0,3,2,2,4,2,2,4
21453,2,4,2,2,0,3,2,2,4,2,2,4
21454,2,4,0,2,3,5,2,4,1,2,4,1
21455,2,4,0,2,3,5,2,4,1,2,4,1
21456,2,4,0,2,3,5,2,4,1,2,4,1
21457,2,4,0,2,3,5,2,4,1,2,4,1
21458,2,4,0,2,3,5,2,4,1,2,4,1
21459,2,4,2,2,3,5,2,4,1,2,4,1
21460,2,4,2,2,3,3,2,2,4,2,2,4
21461,2,4,2,2,3,3,2,2,4,2,2,4
21462,2,4,0,2,3,5,2,4,1,2,4,1
21463,1,4,0,0,3,5,1,4,1,1,4,1
21464,1,4,0,0,3,5,1,4,1,1,4,1
21465,2,4,0,2,3,5,2,4,1,2,4,1
21466,2,4,0,2,3,5,2,4,1,2,4,1
21467,2,4,2,2,3,3,2,4,4,2,4,4
21468,2,2,2,2,0,3,2,2,4,2,2,4
21469,0,2,6,1,4,0,0,0,0,0,0,0
21470,2,2,2,2,0,3,2,2,4,2,2,4
21471,1,0,0,0,3,5,1,4,1,1,4,1
21472,2,4,2,2,3,5,2,4,1,2,4,1
21473,2,2,2,2,0,3,2,2,4,2,2,4
21474,2,2,2,2,0,3,2,2,4,2,2,4
21475,2,2,6,1,0,3,0,2,4,0,2,4
21476,2,2,2,2,0,3,2,2,4,2,2,4
21477,0,3,6,1,4,0,0,0,0,0,0,0
21478,0,3,6,1,4,0,0,0,0,0,0,0
21479,0,3,6,1,4,0,0,0,0,0,0,0
21480,0,3,6,1,4,0,0,0,0,0,0,0
21481,0,2,6,1,4,0,0,0,0,0,0,0
21482,0,2,6,1,0,0,0,2,0,0,2,0
21483,2,2,6,1,0,3,0,2,4,0,2,4
21484,0,2,6,1,0,0,0,2,0,0,2,0
21485,0,2,6,1,0,0,0,0,0,0,0,0
21486,2,2,2,2,0,3,2,2,4,2,2,4
21487,2,2,6,1,0,3,0,2,4,0,2,4
21488,2,2,2,2,0,3,2,2,4,2,2,4
21489,0,2,6,1,0,3,0,2,4,0,2,4
21490,0,3,6,1,4,0,0,0,0,0,0,0
21491,0,2,6,1,4,0,0,0,0,0,0,0
21492,0,2,6,1,0,0,0,2,0,0,2,0
21493,2,2,2,2,0,3,2,2,4,2,2,4
21494,2,4,2,2,3,5,2,4,4,2,4,4
21495,2,4,0,2,3,5,2,4,1,2,4,1
21496,2,4,2,2,3,5,2,4,1,2,4,1
21497,2,4,0,2,3,5,2,4,1,2,4,1
21498,2,2,2,2,0,3,2,2,4,2,2,4
