Pixel,K_3_0,K_5_0,K_7_0,K_3_25,K_5_25,K_7_25,K_3_50,K_5_50,K_7_50,K_3_100,K_5_100,K_7_100
523,1,3,3,2,0,4,2,1,0,2,4,4
524,2,3,4,2,0,6,2,3,2,2,2,2
525,2,2,4,2,4,6,2,3,2,2,2,2
526,2,2,4,2,4,6,2,3,2,2,2,2
527,2,3,4,2,0,4,2,1,0,2,4,4
528,2,3,4,2,0,4,2,3,2,2,2,2
529,2,2,4,2,4,6,2,3,2,2,2,2
530,2,2,4,2,4,6,2,3,2,2,2,2
531,1,3,3,2,0,4,2,1,0,2,4,4
532,1,3,3,2,0,4,1,1,0,1,4,4
533,1,3,3,2,0,4,2,1,0,2,4,4
534,1,3,4,2,0,4,2,1,0,2,4,4
535,1,4,3,0,2,5,1,4,0,1,1,4
536,1,4,0,0,2,0,1,4,5,1,1,5
537,1,4,3,0,2,4,1,4,0,1,1,4
538,2,3,4,2,0,4,2,1,0,2,4,4
539,2,3,4,2,0,4,2,1,0,2,4,4
540,1,3,4,2,0,4,2,1,0,2,4,4
541,1,3,3,2,0,4,2,1,0,2,4,4
542,1,3,4,2,0,4,2,1,0,2,4,4
543,1,3,3,2,0,4,2,1,0,2,4,4
544,1,3,3,2,0,4,2,1,0,2,4,4
545,1,3,3,2,0,4,1,1,0,1,4,4
546,1,3,3,2,0,4,1,1,0,1,4,4
547,1,3,3,2,0,4,1,1,0,1,4,4
548,1,3,3,2,0,4,1,1,0,1,4,4
549,1,3,3,2,0,4,2,1,0,2,4,4
550,1,3,3,2,0,4,1,1,0,1,4,4
551,1,3,3,2,0,4,1,1,0,1,4,4
552,1,3,3,2,0,4,1,1,0,1,4,4
553,1,4,3,2,0,4,1,1,0,1,4,4
554,1,3,4,2,0,4,2,1,0,2,4,4
555,2,3,4,2,4,6,2,3,2,2,2,2
556,1,3,3,2,0,4,2,1,0,2,4,4
557,1,3,3,2,0,4,2,1,0,1,4,4
558,1,3,4,2,0,4,2,1,0,2,4,4
559,1,3,4,2,0,4,2,1,0,2,4,4
560,2,2,4,2,4,6,2,3,2,2,2,2
561,2,2,6,2,4,6,2,3,2,2,2,2
562,2,2,6,2,4,6,2,3,2,2,2,2
563,2,2,6,2,4,6,2,3,2,2,2,2
564,2,2,6,2,4,6,2,3,2,2,2,2
565,2,2,6,2,4,6,2,3,2,2,2,2
566,2,3,4,2,4,6,2,3,2,2,2,2
567,1,3,4,2,0,4,2,1,0,2,4,4
568,2,3,4,2,0,4,2,1,0,2,4,4
569,2,2,4,2,4,6,2,3,2,2,2,2
570,2,2,4,2,4,6,2,3,2,2,2,2
571,2,3,4,2,0,4,2,3,0,2,2,4
572,2,2,4,2,4,6,2,3,2,2,2,2
573,2,2,4,2,4,6,2,3,2,2,2,2
574,2,2,4,2,4,6,2,3,2,2,2,2
575,2,2,4,2,4,6,2,3,2,2,2,2
576,1,3,3,2,0,4,2,1,0,2,4,4
577,1,3,3,2,0,4,2,1,0,2,4,4
578,2,2,4,2,4,6,2,3,2,2,2,2
579,2,3,4,2,4,6,2,3,2,2,2,2
580,1,3,3,2,0,4,2,1,0,2,4,4
581,1,3,3,2,0,4,2,1,0,2,4,4
582,1,3,3,2,0,4,2,1,0,2,4,4
583,1,3,3,2,0,4,2,1,0,2,4,4
584,1,3,3,2,0,4,2,1,0,2,4,4
585,1,3,3,2,0,4,2,1,0,2,4,4
586,2,3,4,2,0,4,2,1,0,2,4,4
587,2,3,4,2,0,6,2,3,2,2,2,2
588,2,3,4,2,0,4,2,1,0,2,4,4
589,2,3,4,2,0,4,2,1,0,2,4,4
590,2,2,4,2,4,6,2,3,2,2,2,2
591,2,2,6,2,4,6,2,3,2,2,2,2
592,2,2,4,2,4,6,2,3,2,2,2,2
593,2,2,4,2,4,6,2,3,2,2,2,2
594,1,3,3,2,0,4,2,1,0,2,4,4
595,1,3,3,2,0,4,1,1,0,1,4,4
596,1,4,3,0,0,4,1,4,0,1,1,3
597,2,3,4,2,0,4,2,3,2,2,2,2
598,2,2,4,2,4,6,2,3,2,2,2,2
599,2,2,4,2,4,6,2,3,2,2,2,2
600,2,2,6,2,4,6,2,3,2,2,2,2
601,2,2,4,2,4,6,2,3,2,2,2,2
602,2,3,4,2,0,4,2,1,0,2,4,4
603,2,2,4,2,4,6,2,3,2,2,2,2
604,2,2,4,2,4,6,2,3,2,2,2,2
605,1,3,4,2,0,4,2,1,0,2,4,4
606,1,3,3,2,0,4,2,1,0,2,4,4
607,1,3,4,2,0,4,2,1,0,2,4,4
608,1,3,3,2,0,4,2,1,0,2,4,4
609,1,4,0,0,2,0,1,4,5,1,1,5
610,1,4,0,0,2,0,1,4,5,1,1,5
611,1,3,4,2,0,4,2,1,0,2,4,4
612,1,3,4,2,0,4,2,1,0,2,4,4
613,1,3,4,2,0,4,2,1,0,2,4,4
614,1,3,4,2,0,4,2,1,0,2,4,4
615,1,3,4,2,0,4,2,1,0,2,4,4
616,1,3,4,2,0,4,2,1,0,2,4,4
617,1,3,3,2,0,4,2,1,0,2,4,4
618,1,3,3,2,0,4,1,1,0,1,4,4
619,1,3,3,2,0,4,1,1,0,1,4,4
620,1,3,3,2,0,4,1,1,0,1,4,4
621,1,3,3,2,0,4,1,1,0,1,4,4
622,1,3,3,2,0,4,2,1,0,2,4,4
623,1,3,3,2,0,4,1,1,0,1,4,4
624,1,3,3,2,0,4,1,1,0,1,4,4
625,1,3,3,2,0,4,1,1,0,1,4,4
626,1,3,3,2,0,4,2,1,0,2,4,4
627,2,2,4,2,4,6,2,3,2,2,2,2
628,2,2,6,2,4,6,2,3,2,2,2,2
629,2,3,4,2,0,4,2,3,0,2,2,4
630,1,3,3,2,0,4,1,1,0,1,4,4
631,1,3,3,2,0,4,1,1,0,1,4,4
632,1,3,3,2,0,4,1,1,0,1,4,4
633,2,3,4,2,0,4,2,1,0,2,4,4
634,2,2,6,2,4,6,2,3,2,2,2,2
635,2,2,6,2,4,6,2,3,2,2,2,2
636,2,2,6,2,4,6,2,3,2,2,2,2
637,2,2,6,2,4,6,2,3,2,2,2,2
638,2,2,6,2,4,6,2,3,2,2,2,2
639,2,2,4,2,4,6,2,3,2,2,2,2
640,2,3,4,2,0,4,2,1,0,2,4,4
641,2,3,4,2,0,4,2,1,0,2,4,4
642,2,2,4,2,4,6,2,3,2,2,2,2
643,2,2,6,2,4,6,2,3,2,2,2,2
644,2,2,4,2,4,6,2,3,2,2,2,2
645,2,2,4,2,4,6,2,3,2,2,2,2
646,2,2,4,2,4,6,2,3,2,2,2,2
647,2,2,4,2,4,6,2,3,2,2,2,2
648,2,3,4,2,0,4,2,1,0,2,4,4
649,1,3,3,2,0,4,2,1,0,2,4,4
650,1,3,3,2,0,4,2,1,0,2,4,4
651,2,2,4,2,4,6,2,3,2,2,2,2
652,2,3,4,2,4,6,2,3,2,2,2,2
653,1,3,3,2,0,4,2,1,0,2,4,4
654,1,3,3,2,0,4,2,1,0,2,4,4
655,1,3,3,2,0,4,2,1,0,2,4,4
656,1,3,3,2,0,4,2,1,0,2,4,4
657,1,3,3,2,0,4,2,1,0,2,4,4
658,1,3,3,2,0,4,2,1,0,2,4,4
659,1,3,3,2,0,4,2,1,0,2,4,4
660,1,3,3,2,0,4,2,1,0,2,4,4
661,1,3,3,2,0,4,2,1,0,2,4,4
662,2,3,4,2,0,4,2,3,2,2,2,2
663,2,2,4,2,4,6,2,3,2,2,2,2
664,2,2,4,2,4,6,2,3,2,2,2,2
665,2,3,4,2,4,6,2,3,2,2,2,2
666,1,3,4,2,0,4,2,1,0,2,4,4
667,2,2,4,2,4,6,2,3,2,2,2,2
668,2,2,6,2,4,6,2,3,2,2,2,2
669,1,3,4,2,0,4,2,1,0,2,4,4
670,1,3,4,2,0,4,2,1,0,2,4,4
671,1,3,3,2,0,4,1,1,0,1,4,4
672,1,4,3,0,0,4,1,1,0,1,1,4
673,1,4,0,0,2,0,1,4,5,1,1,5
674,1,3,4,2,0,4,2,1,0,2,4,4
675,2,3,4,2,0,4,2,1,0,2,4,4
676,2,2,4,2,4,6,2,3,2,2,2,2
677,2,2,4,2,4,6,2,3,2,2,2,2
678,2,3,2,2,3,2,2,1,4,2,4,3
679,1,3,2,2,3,2,2,4,4,2,4,3
680,2,3,2,2,3,2,2,1,4,2,4,3
681,2,2,4,2,4,6,2,3,2,2,2,2
682,2,2,4,2,4,6,2,3,2,2,2,2
683,1,3,3,2,0,4,2,1,0,2,4,4
684,1,3,4,2,0,4,2,1,0,2,4,4
685,1,3,4,2,0,4,2,1,2,2,4,2
686,1,4,3,2,0,4,1,1,0,1,4,4
687,1,4,0,0,2,0,1,4,5,1,1,5
688,1,3,4,2,0,4,2,1,0,2,4,4
689,1,3,4,2,0,4,2,1,0,2,4,4
690,1,3,4,2,0,4,2,1,0,2,4,4
691,1,3,4,2,0,4,2,1,0,2,4,4
692,1,3,4,2,0,4,2,1,0,2,4,4
693,1,3,4,2,0,4,2,1,0,2,4,4
694,1,3,4,2,0,4,2,1,0,2,4,4
695,1,3,3,2,0,4,2,1,0,2,4,4
696,1,3,3,2,0,4,1,1,0,1,4,4
697,1,3,3,2,0,4,1,1,0,1,4,4
698,1,3,3,2,0,4,1,1,0,1,4,4
699,1,3,3,2,0,4,2,1,0,2,4,4
700,1,3,3,2,0,4,2,1,0,2,4,4
701,1,3,3,2,0,4,1,1,0,1,4,4
702,1,3,3,2,0,4,2,1,0,2,4,4
703,2,2,4,2,4,6,2,3,2,2,2,2
704,2,2,4,2,4,6,2,3,2,2,2,2
705,2,3,4,2,4,6,2,3,2,2,2,2
706,1,3,4,2,0,4,2,1,0,2,4,4
707,1,3,3,2,0,4,1,1,0,1,4,4
708,1,3,3,2,0,4,1,1,0,1,4,4
709,1,3,3,2,0,4,2,1,0,2,4,4
710,2,3,4,2,0,4,2,3,2,2,2,2
711,2,2,4,2,4,6,2,3,2,2,2,2
712,2,2,6,2,4,6,2,3,2,2,2,2
713,2,2,6,2,4,6,2,3,2,2,2,2
714,2,2,6,2,4,6,2,3,2,2,2,2
715,2,2,6,2,4,6,2,3,2,2,2,2
716,2,2,6,2,4,6,2,3,2,2,2,2
717,2,2,4,2,4,6,2,3,2,2,2,2
718,2,3,4,2,0,4,2,1,0,2,4,4
719,2,2,4,2,4,6,2,3,2,2,2,2
720,2,2,4,2,4,6,2,3,2,2,2,2
721,2,2,6,2,4,6,2,3,2,2,2,2
722,2,2,4,2,4,6,2,3,2,2,2,2
723,2,2,4,2,4,6,2,3,2,2,2,2
724,2,2,6,2,4,6,2,3,2,2,2,2
725,1,3,4,2,0,4,2,1,0,2,4,4
726,1,3,3,2,0,4,2,1,0,2,4,4
727,1,3,3,2,0,4,2,1,0,2,4,4
728,2,3,4,2,0,4,2,3,2,2,2,2
729,1,3,3,2,0,4,2,1,0,2,4,4
730,1,3,3,2,0,4,2,1,0,2,4,4
731,2,3,4,2,0,4,2,1,0,2,4,4
732,1,3,3,2,0,4,2,1,0,2,4,4
733,1,3,3,2,0,4,2,1,0,2,4,4
734,1,3,3,2,0,4,2,1,0,2,4,4
735,1,3,3,2,0,4,2,1,0,2,4,4
736,1,3,3,2,0,4,2,1,0,2,4,4
737,1,3,3,2,0,4,2,1,0,2,4,4
738,1,3,3,2,0,4,2,1,0,2,4,4
739,1,3,3,2,0,4,2,1,0,2,4,4
740,2,3,4,2,0,4,2,1,2,2,4,2
741,2,2,4,2,4,6,2,3,2,2,2,2
742,2,3,4,2,4,6,2,3,2,2,2,2
743,1,3,4,2,0,4,2,1,0,2,4,4
744,2,3,4,2,4,6,2,3,2,2,2,2
745,2,2,4,2,4,6,2,3,2,2,2,2
746,2,3,4,2,0,4,2,3,2,2,2,2
747,2,3,4,2,4,6,2,3,2,2,2,2
748,2,3,4,2,0,6,2,3,2,2,2,2
749,2,3,4,2,0,4,2,3,2,2,2,2
750,1,3,4,2,0,4,2,1,0,2,4,4
751,2,3,4,2,0,4,2,1,0,2,4,4
752,1,3,3,2,0,4,2,1,0,2,4,4
753,1,3,3,2,0,4,1,1,0,1,4,4
754,1,4,0,0,2,0,1,4,5,1,1,5
755,1,3,3,2,0,4,1,1,0,1,4,4
756,1,3,3,2,0,4,2,1,0,2,4,4
757,1,3,2,2,3,2,2,1,4,2,4,3
758,1,4,2,2,3,2,1,4,4,1,1,3
759,1,3,2,2,3,2,1,4,4,1,1,3
760,1,3,2,2,3,2,2,4,4,2,4,3
761,1,3,2,2,3,2,2,1,4,2,4,3
762,2,2,4,2,4,6,2,3,2,2,2,2
763,2,2,4,2,4,6,2,3,2,2,2,2
764,2,3,4,2,0,4,2,1,0,2,4,4
765,2,3,4,2,0,4,2,1,0,2,4,4
766,2,3,4,2,0,4,2,1,0,2,4,4
767,1,4,3,2,0,4,1,1,0,1,1,4
768,1,4,0,0,2,0,1,4,5,1,1,5
769,1,3,4,2,0,4,2,1,0,2,4,4
770,1,3,4,2,0,4,2,1,0,2,4,4
771,1,3,4,2,0,4,2,1,0,2,4,4
772,1,3,4,2,0,4,2,1,0,2,4,4
773,1,3,4,2,0,4,2,1,0,2,4,4
774,1,3,4,2,0,4,2,1,0,2,4,4
775,1,3,3,2,0,4,2,1,0,2,4,4
776,1,3,3,2,0,4,2,1,0,2,4,4
777,1,3,3,2,0,4,1,1,0,1,4,4
778,1,3,3,2,0,4,1,1,0,1,4,4
779,1,3,3,2,0,4,2,1,0,2,4,4
780,1,3,3,2,0,4,2,1,0,2,4,4
781,1,3,3,2,0,4,2,1,0,2,4,4
782,1,3,3,2,0,4,2,1,0,2,4,4
783,1,3,4,2,0,4,2,1,0,2,4,4
784,2,2,4,2,4,6,2,3,2,2,2,2
785,2,2,4,2,4,6,2,3,2,2,2,2
786,2,3,4,2,0,4,2,1,0,2,4,4
787,1,3,3,2,0,4,2,1,0,2,4,4
788,1,3,3,2,0,4,1,1,0,1,4,4
789,1,3,3,2,0,4,1,1,0,1,4,4
790,1,3,3,2,0,4,2,1,0,2,4,4
791,1,3,4,2,0,4,2,1,0,2,4,4
792,2,2,4,2,4,6,2,3,2,2,2,2
793,2,2,6,2,4,6,2,3,2,2,2,2
794,2,2,4,2,4,6,2,3,2,2,2,2
795,2,2,6,2,4,6,2,3,2,2,2,2
796,2,2,6,2,4,6,2,3,2,2,2,2
797,2,2,4,2,4,6,2,3,2,2,2,2
798,2,2,6,2,4,6,2,3,2,2,2,2
799,2,2,4,2,4,6,2,3,2,2,2,2
800,2,3,4,2,0,4,2,1,0,2,4,4
801,2,3,4,2,0,4,2,3,2,2,2,2
802,2,3,4,2,4,6,2,3,2,2,2,2
803,2,3,4,2,4,6,2,3,2,2,2,2
804,2,3,4,2,4,6,2,3,2,2,2,2
805,2,2,4,2,4,6,2,3,2,2,2,2
806,2,2,4,2,4,6,2,3,2,2,2,2
807,1,3,3,2,0,4,2,1,0,2,4,4
808,1,3,3,2,0,4,2,1,0,2,4,4
809,1,3,3,2,0,4,2,1,0,2,4,4
810,1,3,3,2,0,4,2,1,0,2,4,4
811,1,3,3,2,0,4,2,1,0,2,4,4
812,1,3,3,2,0,4,2,1,0,2,4,4
813,1,3,3,2,0,4,2,1,0,2,4,4
814,1,3,3,2,0,4,2,1,0,2,4,4
815,1,3,3,2,0,4,2,1,0,2,4,4
816,1,3,3,2,0,4,2,1,0,2,4,4
817,1,3,3,2,0,4,2,1,0,2,4,4
818,2,3,4,2,0,4,2,1,0,2,4,4
819,1,3,3,2,0,4,2,1,0,2,4,4
820,1,3,3,2,0,4,2,1,0,2,4,4
821,1,3,3,2,0,4,2,1,0,2,4,4
822,2,3,4,2,0,4,2,1,0,2,4,4
823,2,3,4,2,0,4,2,3,2,2,2,2
824,2,2,4,2,4,6,2,3,2,2,2,2
825,2,2,4,2,4,6,2,3,2,2,2,2
826,2,2,4,2,4,6,2,3,2,2,2,2
827,2,3,4,2,4,4,2,3,2,2,2,2
828,2,3,4,2,4,4,2,3,2,2,2,2
829,2,3,4,2,0,4,2,3,2,2,2,2
830,2,2,4,2,4,6,2,3,2,2,2,2
831,1,4,2,0,2,4,1,4,0,1,1,3
832,2,3,4,2,0,4,2,3,2,2,2,2
833,2,3,4,2,0,4,2,3,2,2,2,2
834,2,3,4,2,0,4,2,1,0,2,4,4
835,1,3,4,2,0,4,2,1,0,2,4,4
836,1,3,4,2,0,4,2,1,0,2,4,4
837,1,3,3,2,0,4,2,1,0,2,4,4
838,1,4,3,2,0,4,1,1,0,1,4,4
839,1,4,2,2,0,4,1,1,0,1,4,4
840,1,4,2,2,3,2,2,1,4,2,4,3
841,1,4,2,2,3,2,1,4,4,1,1,3
842,1,4,2,2,3,2,1,4,4,1,1,3
843,1,3,2,2,3,2,1,4,4,1,1,3
844,1,3,2,2,3,2,1,4,4,1,1,3
845,1,3,2,2,3,2,2,4,4,2,4,3
846,1,3,2,2,3,2,1,4,4,1,1,3
847,1,4,2,2,3,2,1,4,4,1,1,3
848,2,2,4,2,4,6,2,3,2,2,2,2
849,2,2,6,2,4,6,2,3,2,2,2,2
850,2,3,4,2,4,6,2,3,2,2,2,2
851,2,2,4,2,4,6,2,3,2,2,2,2
852,1,3,3,2,0,4,1,1,0,1,4,4
853,1,4,0,0,2,0,1,4,5,1,1,5
854,1,3,3,2,0,4,1,1,0,1,4,4
855,1,3,4,2,0,4,2,1,0,2,4,4
856,1,3,4,2,0,4,2,1,0,2,4,4
857,1,3,4,2,0,4,2,1,0,2,4,4
858,1,3,4,2,0,4,2,1,0,2,4,4
859,1,3,4,2,0,4,2,1,0,2,4,4
860,1,3,4,2,0,4,2,1,0,2,4,4
861,1,3,3,2,0,4,2,1,0,2,4,4
862,1,3,3,2,0,4,1,1,0,1,4,4
863,1,3,3,2,0,4,1,1,0,1,4,4
864,1,3,3,2,0,4,2,1,0,2,4,4
865,1,3,3,2,0,4,2,1,0,2,4,4
866,1,3,3,2,0,4,2,1,0,2,4,4
867,2,3,4,2,0,4,2,1,0,2,4,4
868,2,3,4,2,0,4,2,1,0,2,4,4
869,2,2,4,2,4,6,2,3,2,2,2,2
870,2,2,4,2,4,6,2,3,2,2,2,2
871,2,3,4,2,0,4,2,1,0,2,4,4
872,1,3,3,2,0,4,1,1,0,1,4,4
873,1,3,3,2,0,4,1,1,0,1,4,4
874,1,3,3,2,0,4,1,1,0,1,4,4
875,1,3,3,2,0,4,2,1,0,2,4,4
876,1,3,3,2,0,4,2,1,0,2,4,4
877,2,3,4,2,0,4,2,3,0,2,2,4
878,2,2,6,2,4,6,2,3,2,2,2,2
879,2,2,4,2,4,6,2,3,2,2,2,2
880,2,2,4,2,4,6,2,3,2,2,2,2
881,2,2,4,2,4,6,2,3,2,2,2,2
882,2,2,6,2,4,6,2,3,2,2,2,2
883,2,2,6,2,4,6,2,3,2,2,2,2
884,2,2,4,2,4,6,2,3,2,2,2,2
885,2,3,4,2,0,4,2,1,0,2,4,4
886,1,3,4,2,0,4,2,1,0,2,4,4
887,1,3,4,2,0,4,2,1,0,2,4,4
888,2,3,4,2,0,4,2,1,0,2,4,4
889,2,2,4,2,4,6,2,3,2,2,2,2
890,2,2,4,2,4,6,2,3,2,2,2,2
891,2,2,6,2,4,6,2,3,2,2,2,2
892,2,3,4,2,0,6,2,3,2,2,2,2
893,1,3,3,2,0,4,2,1,0,2,4,4
894,1,3,3,2,0,4,2,1,0,2,4,4
895,1,3,3,2,0,4,2,1,0,2,4,4
896,2,3,4,2,0,4,2,1,2,2,4,2
897,1,3,3,2,0,4,2,1,0,2,4,4
898,1,3,3,2,0,4,2,1,0,2,4,4
899,1,3,3,2,0,4,2,1,0,2,4,4
900,1,3,3,2,0,4,2,1,0,2,4,4
901,1,3,3,2,0,4,2,1,0,2,4,4
902,1,3,3,2,0,4,2,1,0,2,4,4
903,1,3,3,2,0,4,2,1,0,2,4,4
904,1,3,3,2,0,4,2,1,0,2,4,4
905,1,3,3,2,0,4,2,1,0,2,4,4
906,1,3,3,2,0,4,2,1,0,2,4,4
907,1,3,3,2,0,4,2,1,0,2,4,4
908,2,3,4,2,4,6,2,3,2,2,2,2
909,2,2,6,2,4,6,2,3,2,2,2,2
910,2,2,6,2,4,6,2,3,2,2,2,2
911,2,2,6,2,4,6,2,3,2,2,2,2
912,2,2,4,2,4,6,2,3,2,2,2,2
913,2,2,4,2,4,6,2,3,2,2,2,2
914,2,3,4,2,4,6,2,3,2,2,2,2
915,2,2,6,2,4,6,2,3,2,2,2,2
916,2,2,6,2,4,6,2,3,2,2,2,2
917,2,2,6,2,4,6,2,3,2,2,2,2
918,2,3,4,2,0,4,2,3,2,2,2,4
919,1,3,3,2,0,4,1,1,0,1,4,4
920,1,4,0,0,2,0,1,4,5,1,1,5
921,1,3,4,2,0,4,2,1,0,2,4,4
922,2,3,4,2,0,4,2,3,2,2,2,2
923,2,3,4,2,0,4,2,1,2,2,4,4
924,1,3,4,2,0,4,2,1,0,2,4,4
925,1,3,3,2,0,4,2,1,0,1,4,4
926,1,3,3,2,0,4,1,1,0,1,4,4
927,1,3,3,2,0,4,2,1,0,2,4,4
928,1,3,2,2,0,4,2,1,0,2,4,4
929,1,4,2,2,3,2,1,4,4,1,1,3
930,1,4,2,2,3,2,1,4,4,1,1,3
931,1,4,2,2,3,2,1,4,4,1,1,3
932,1,4,2,2,3,2,1,4,4,1,1,3
933,1,3,2,2,3,2,2,1,4,2,4,3
934,1,3,2,2,3,2,2,4,4,2,4,3
935,1,4,2,2,3,2,1,4,4,1,1,3
936,1,4,2,2,3,2,1,4,4,1,1,3
937,1,3,4,2,0,4,1,1,0,1,4,4
938,2,2,4,2,4,6,2,3,2,2,2,2
939,2,2,4,2,4,6,2,3,2,2,2,2
940,2,2,6,2,4,6,2,3,2,2,2,2
941,2,2,6,2,4,6,2,3,2,2,2,2
942,1,4,0,0,2,0,1,4,5,1,1,5
943,1,4,0,0,2,0,1,4,5,1,1,5
944,1,3,4,2,0,4,2,1,0,2,4,4
945,1,3,4,2,0,4,2,1,0,2,4,4
946,1,3,4,2,0,4,2,1,0,2,4,4
947,1,3,3,2,0,4,2,1,0,2,4,4
948,2,3,4,2,0,4,2,1,0,2,4,4
949,2,3,4,2,0,4,2,3,2,2,2,2
950,1,3,3,2,0,4,2,1,0,2,4,4
951,1,3,3,2,0,4,2,1,0,2,4,4
952,1,3,3,2,0,4,2,1,0,2,4,4
953,1,3,3,2,0,4,2,1,0,2,4,4
954,1,3,3,2,0,4,2,1,0,2,4,4
955,1,3,3,2,0,4,2,1,0,2,4,4
956,1,3,4,2,0,4,2,1,0,2,4,4
957,2,2,4,2,4,6,2,3,2,2,2,2
958,2,2,6,2,4,6,2,3,2,2,2,2
959,2,2,4,2,4,6,2,3,2,2,2,2
960,2,2,4,2,4,6,2,3,2,2,2,2
961,1,3,4,2,0,4,2,1,0,2,4,4
962,1,3,3,2,0,4,2,1,0,2,4,4
963,1,3,3,2,0,4,2,1,0,2,4,4
964,1,3,3,2,0,4,2,1,0,2,4,4
965,1,3,3,2,0,4,2,1,0,1,4,4
966,1,3,3,2,0,4,1,1,0,1,4,4
967,2,3,4,2,0,4,2,1,0,2,4,4
968,2,2,4,2,4,6,2,3,2,2,2,2
969,2,2,4,2,4,6,2,3,2,2,2,2
970,2,2,4,2,4,6,2,3,2,2,2,2
971,2,2,4,2,4,6,2,3,2,2,2,2
972,2,2,6,2,4,6,2,3,2,2,2,2
973,2,2,4,2,4,6,2,3,2,2,2,2
974,2,2,4,2,4,6,2,3,2,2,2,2
975,2,2,4,2,4,6,2,3,2,2,2,2
976,2,3,4,2,4,6,2,3,2,2,2,2
977,2,3,4,2,0,4,2,1,0,2,4,4
978,2,2,4,2,4,6,2,3,2,2,2,2
979,2,2,6,2,4,6,2,3,2,2,2,2
980,2,2,6,2,4,6,2,3,2,2,2,2
981,2,2,6,2,4,6,2,3,2,2,2,2
982,2,2,4,2,4,6,2,3,2,2,2,2
983,1,3,3,2,0,4,2,1,0,2,4,4
984,1,3,3,2,0,4,2,1,0,2,4,4
985,2,3,4,2,0,4,2,1,0,2,4,4
986,1,3,3,2,0,4,2,1,0,2,4,4
987,1,3,3,2,0,4,2,1,0,2,4,4
988,1,3,3,2,0,4,2,1,0,2,4,4
989,1,3,3,2,0,4,2,1,0,2,4,4
990,1,3,3,2,0,4,2,1,0,2,4,4
991,1,3,3,2,0,4,2,1,0,2,4,4
992,1,3,3,2,0,4,2,1,0,2,4,4
993,1,3,3,2,0,4,2,1,0,2,4,4
994,1,3,3,2,0,4,2,1,0,2,4,4
995,1,3,3,2,0,4,2,1,0,2,4,4
996,2,3,4,2,0,4,2,1,2,2,2,2
997,2,2,4,2,4,6,2,3,2,2,2,2
998,2,2,6,2,4,6,2,3,2,2,2,2
999,2,2,4,2,4,6,2,3,2,2,2,2
1000,2,2,4,2,4,6,2,3,2,2,2,2
1001,2,3,4,2,4,6,2,3,2,2,2,2
1002,2,2,6,2,4,6,2,3,2,2,2,2
1003,2,2,6,2,4,6,2,3,2,2,2,2
1004,2,2,6,2,4,6,2,3,2,2,2,2
1005,2,2,6,2,4,6,2,3,2,2,2,2
1006,2,2,6,2,4,6,2,3,2,2,2,2
1007,2,2,4,2,4,6,2,3,2,2,2,2
1008,2,2,4,2,4,6,2,3,2,2,2,2
1009,2,3,4,2,0,4,2,1,0,2,4,4
1010,2,3,4,2,0,4,2,1,0,2,4,4
1011,2,3,4,2,0,4,2,1,0,2,4,4
1012,1,3,4,2,0,4,2,1,0,2,4,4
1013,1,4,0,0,2,0,1,4,5,1,1,5
1014,1,3,4,2,0,4,2,1,0,2,4,4
1015,1,3,4,2,0,4,2,1,0,2,4,4
1016,1,3,3,2,0,4,1,1,0,1,4,4
1017,1,3,3,2,0,4,1,1,0,1,4,4
1018,1,3,3,2,0,4,1,1,0,1,4,4
1019,1,3,3,2,0,4,1,1,0,1,4,4
1020,1,3,3,2,0,4,1,1,0,1,4,4
1021,1,4,2,2,3,2,1,4,4,1,1,3
1022,1,4,2,2,3,2,1,4,4,1,1,3
1023,1,4,2,2,3,2,1,4,4,1,1,3
1024,1,4,2,2,3,2,1,4,4,1,1,3
1025,1,4,2,2,3,2,2,4,4,2,4,3
1026,1,3,2,2,3,2,2,1,4,2,4,3
1027,1,3,2,2,3,2,2,4,4,2,4,3
1028,1,3,2,2,3,2,1,4,4,1,1,3
1029,1,4,2,2,3,2,1,4,4,1,1,3
1030,1,4,2,2,0,4,1,1,0,1,4,4
1031,2,2,6,2,4,6,2,3,2,2,2,2
1032,2,2,6,2,4,6,2,3,2,2,2,2
1033,2,2,6,2,4,6,2,3,2,2,2,2
1034,2,2,6,2,4,6,2,3,2,2,2,2
1035,1,3,4,2,0,4,2,1,0,2,4,4
1036,1,4,0,0,2,0,1,4,5,1,1,5
1037,2,2,4,2,4,6,2,3,2,2,2,2
1038,2,3,4,2,0,4,2,1,0,2,4,4
1039,1,3,3,2,0,4,2,1,0,2,4,4
1040,1,3,3,2,0,4,1,1,0,1,4,4
1041,1,3,3,2,0,4,2,1,0,2,4,4
1042,2,3,4,2,0,4,2,1,0,2,4,4
1043,1,3,3,2,0,4,2,1,0,2,4,4
1044,1,3,3,2,0,4,2,1,0,2,4,4
1045,1,3,3,2,0,4,2,1,0,2,4,4
1046,1,3,3,2,0,4,2,1,0,2,4,4
1047,1,3,3,2,0,4,2,1,0,2,4,4
1048,1,3,3,2,0,4,2,1,0,2,4,4
1049,1,3,4,2,0,4,2,1,0,2,4,4
1050,2,2,4,2,4,6,2,3,2,2,2,2
1051,2,2,6,2,4,6,2,3,2,2,2,2
1052,2,2,6,2,4,6,2,3,2,2,2,2
1053,2,2,4,2,4,6,2,3,2,2,2,2
1054,1,3,3,2,0,4,2,1,0,2,4,4
1055,1,3,4,2,0,4,2,1,0,2,4,4
