Algorithm,Date 1,Date 2,Date 3,Error,K,MAE,Mask,Pairs,Predicted Date,RMSE,R^2,Region,Type,W,correlation,method,signal
ESTARFM,20170726,20170827,20170912,-0.016342228,8,0.026601505,Road,,20170811,0.034824932,0.934654327,Santar,Masked,9,0.975628442,,Reflectance
ESTARFM,20170701,20170717,20170919,0.003726653,4,0.022583849,Road,,20170802,0.035191617,0.95180135,SCTSCL,Masked,3,0.975948307,,NDVI
ESTARFM,20170701,20170717,20170919,0.001934254,4,0.021539403,Road,,20170802,0.033168275,0.957184383,SCTSCL,Masked,3,0.978549245,,Reflectance
ESTARFM,20170701,20170717,20170919,0.003471821,6,0.022525446,Road,,20170802,0.034913397,0.95256044,SCTSCL,Masked,3,0.976328566,,NDVI
ESTARFM,20170701,20170717,20170919,0.002381755,6,0.021717237,Road,,20170802,0.03340252,0.956577493,SCTSCL,Masked,3,0.978268724,,Reflectance
ESTARFM,20170701,20170717,20170919,0.003145684,8,0.022616566,Road,,20170802,0.035094393,0.952067298,SCTSCL,Masked,3,0.976051955,,NDVI
ESTARFM,20170701,20170717,20170919,0.002181775,8,0.021710225,Road,,20170802,0.033288481,0.956873483,SCTSCL,Masked,3,0.978423176,,Reflectance
ESTARFM,20170701,20170717,20170919,0.003958326,4,0.022606215,Road,,20170802,0.035276988,0.951567218,SCTSCL,Masked,5,0.975872646,,NDVI
ESTARFM,20170701,20170717,20170919,0.002199149,4,0.021591533,Road,,20170802,0.033311922,0.956812723,SCTSCL,Masked,5,0.978376738,,Reflectance
ESTARFM,20170701,20170717,20170919,0.00360962,6,0.02255013,Road,,20170802,0.035081247,0.952103204,SCTSCL,Masked,5,0.976121077,,NDVI
ESTARFM,20170701,20170717,20170919,0.002682684,6,0.021820614,Road,,20170802,0.033643279,0.955949273,SCTSCL,Masked,5,0.977957259,,Reflectance
ESTARFM,20170701,20170717,20170919,0.003377673,8,0.022683334,Road,,20170802,0.035164735,0.951874956,SCTSCL,Masked,5,0.975990441,,NDVI
ESTARFM,20170701,20170717,20170919,0.002453688,8,0.021702519,Road,,20170802,0.033270982,0.956918811,SCTSCL,Masked,5,0.978448151,,Reflectance
ESTARFM,20170701,20170717,20170919,0.004067481,4,0.02257244,Road,,20170802,0.035366584,0.951320886,SCTSCL,Masked,7,0.975750121,,NDVI
ESTARFM,20170701,20170717,20170919,0.002342301,4,0.02161281,Road,,20170802,0.033426821,0.956514289,SCTSCL,Masked,7,0.97822569,,Reflectance
ESTARFM,20170701,20170717,20170919,0.003665113,6,0.022418763,Road,,20170802,0.034893069,0.952615667,SCTSCL,Masked,7,0.976384823,,NDVI
ESTARFM,20170701,20170717,20170919,0.002860239,6,0.021817624,Road,,20170802,0.033628271,0.955988567,SCTSCL,Masked,7,0.977979945,,Reflectance
ESTARFM,20170701,20170717,20170919,0.003515888,8,0.022560383,Road,,20170802,0.034991021,0.952349259,SCTSCL,Masked,7,0.976245818,,NDVI
ESTARFM,20170701,20170717,20170919,0.002630796,8,0.021674519,Road,,20170802,0.03332093,0.956789364,SCTSCL,Masked,7,0.978368932,,Reflectance
ESTARFM,20170701,20170717,20170919,0.004010183,4,0.022394504,Road,,20170802,0.035291253,0.95152804,SCTSCL,Masked,9,0.97582961,,NDVI
ESTARFM,20170701,20170717,20170919,0.002437056,4,0.021671705,Road,,20170802,0.033658513,0.955909372,SCTSCL,Masked,9,0.977922774,,Reflectance
ESTARFM,20170701,20170717,20170919,0.003677741,6,0.022277139,Road,,20170802,0.034880356,0.952650189,SCTSCL,Masked,9,0.976375823,,NDVI
ESTARFM,20170701,20170717,20170919,0.003032776,6,0.021808174,Road,,20170802,0.033750991,0.955666757,SCTSCL,Masked,9,0.977822781,,Reflectance
ESTARFM,20170701,20170717,20170919,0.003521616,8,0.022433512,Road,,20170802,0.034920072,0.9525423,SCTSCL,Masked,9,0.976319047,,NDVI
ESTARFM,20170701,20170717,20170919,0.002780736,8,0.021702047,Road,,20170802,0.03347299,0.956394081,SCTSCL,Masked,9,0.978202317,,Reflectance
STARFM,20170717,,,-0.024135116,4,0.082189771,Road,,20170802,0.139822867,0.688427726,BenRib,Masked,3,0.839323811,,NDVI
STARFM,20170717,,,-0.000365087,4,0.079278919,Road,,20170802,0.134660027,0.706632319,BenRib,Masked,3,0.868172563,,Reflectance
STARFM,20170717,,,-0.024369646,6,0.079189688,Road,,20170802,0.138083439,0.696131567,BenRib,Masked,3,0.843696707,,NDVI
STARFM,20170717,,,-2.90E-05,6,0.077057894,Road,,20170802,0.134316487,0.708168238,BenRib,Masked,3,0.869601436,,Reflectance
STARFM,20170717,,,-0.024217814,8,0.07781286,Road,,20170802,0.137195249,0.700028124,BenRib,Masked,3,0.845977186,,NDVI
STARFM,20170717,,,-0.000128329,8,0.075569736,Road,,20170802,0.133246595,0.712798866,BenRib,Masked,3,0.872004417,,Reflectance
STARFM,20170717,,,-0.024185185,4,0.085501649,Road,,20170802,0.141768439,0.679696627,BenRib,Masked,5,0.834292638,,NDVI
STARFM,20170717,,,4.10E-05,4,0.083052012,Road,,20170802,0.138430167,0.691213582,BenRib,Masked,5,0.861674253,,Reflectance
STARFM,20170717,,,-0.024421441,6,0.080455546,Road,,20170802,0.138816842,0.692895119,BenRib,Masked,5,0.841867153,,NDVI
STARFM,20170717,,,0.00037561,6,0.07949113,Road,,20170802,0.1374214,0.695739892,BenRib,Masked,5,0.864808759,,Reflectance
STARFM,20170717,,,-0.024231219,8,0.078409828,Road,,20170802,0.137498014,0.698702695,BenRib,Masked,5,0.845315037,,NDVI
STARFM,20170717,,,0.000348455,8,0.077219401,Road,,20170802,0.135644395,0.703557829,BenRib,Masked,5,0.868696605,,Reflectance
STARFM,20170717,,,-0.024160132,4,0.08707331,Road,,20170802,0.142713383,0.675412496,BenRib,Masked,7,0.83200642,,NDVI
STARFM,20170717,,,0.001038598,4,0.085518437,Road,,20170802,0.142253771,0.675621687,BenRib,Masked,7,0.856742554,,Reflectance
STARFM,20170717,,,-0.024482078,6,0.080903416,Road,,20170802,0.139021812,0.691987539,BenRib,Masked,7,0.841531444,,NDVI
STARFM,20170717,,,0.001079134,6,0.080853731,Road,,20170802,0.140138747,0.684922444,BenRib,Masked,7,0.861610995,,Reflectance
STARFM,20170717,,,-0.024222146,8,0.078473989,Road,,20170802,0.13747862,0.698787686,BenRib,Masked,7,0.845526771,,NDVI
STARFM,20170717,,,0.001129938,8,0.0781754,Road,,20170802,0.138124193,0.69391608,BenRib,Masked,7,0.866099901,,Reflectance
STARFM,20170717,,,-0.024152372,4,0.087949553,Road,,20170802,0.143236297,0.673029506,BenRib,Masked,9,0.830919792,,NDVI
STARFM,20170717,,,0.00193304,4,0.087238011,Road,,20170802,0.144912085,0.665070632,BenRib,Masked,9,0.854407021,,Reflectance
STARFM,20170717,,,-0.02450852,6,0.080958341,Road,,20170802,0.139056057,0.691835779,BenRib,Masked,9,0.841663995,,NDVI
STARFM,20170717,,,0.001848319,6,0.081865185,Road,,20170802,0.142477226,0.675815142,BenRib,Masked,9,0.859941021,,Reflectance
STARFM,20170717,,,-0.024248241,8,0.078274255,Road,,20170802,0.137358508,0.699313781,BenRib,Masked,9,0.84604653,,NDVI
STARFM,20170717,,,0.001919011,8,0.078732923,Road,,20170802,0.140153275,0.686120073,BenRib,Masked,9,0.864870479,,Reflectance
STARFM,20170912,,,-0.00038865,4,0.032143784,Road,,20170811,0.057200294,0.908576802,BGL,Masked,3,0.957352008,,NDVI
STARFM,20170912,,,-0.013004132,4,0.051790404,Road,,20170811,0.098649276,0.728075906,BGL,Masked,3,0.855677795,,Reflectance
STARFM,20170912,,,-0.000434343,6,0.030436086,Road,,20170811,0.055646939,0.913474834,BGL,Masked,3,0.960097077,,NDVI
STARFM,20170912,,,-0.012819272,6,0.047794709,Road,,20170811,0.096428976,0.740178556,BGL,Masked,3,0.862641268,,Reflectance
STARFM,20170912,,,-0.000389904,8,0.029597464,Road,,20170811,0.055038545,0.915356469,BGL,Masked,3,0.961100946,,NDVI
STARFM,20170912,,,-0.012984779,8,0.045016376,Road,,20170811,0.094456709,0.75069815,BGL,Masked,3,0.868934344,,Reflectance
STARFM,20170912,,,-0.000525612,4,0.033952936,Road,,20170811,0.059589026,0.900781544,BGL,Masked,5,0.953216469,,NDVI
STARFM,20170912,,,-0.013231288,4,0.056226314,Road,,20170811,0.100351596,0.718610137,BGL,Masked,5,0.850311381,,Reflectance
STARFM,20170912,,,-0.000500208,6,0.031314441,Road,,20170811,0.0573402,0.908129032,BGL,Masked,5,0.957317875,,NDVI
STARFM,20170912,,,-0.013149796,6,0.050163435,Road,,20170811,0.09542245,0.745574281,BGL,Masked,5,0.866430522,,Reflectance
STARFM,20170912,,,-0.000483234,8,0.030029764,Road,,20170811,0.056533935,0.910694477,BGL,Masked,5,0.958722062,,NDVI
STARFM,20170912,,,-0.013292717,8,0.046622296,Road,,20170811,0.093279166,0.75687524,BGL,Masked,5,0.873239803,,Reflectance
STARFM,20170912,,,-0.000571009,4,0.034821563,Road,,20170811,0.060882372,0.896427844,BGL,Masked,7,0.950872648,,NDVI
STARFM,20170912,,,-0.013557716,4,0.058546309,Road,,20170811,0.100634661,0.717020443,BGL,Masked,7,0.849831682,,Reflectance
STARFM,20170912,,,-0.000521428,6,0.031532343,Road,,20170811,0.058180363,0.905417075,BGL,Masked,7,0.955888278,,NDVI
STARFM,20170912,,,-0.013587134,6,0.051202675,Road,,20170811,0.09441546,0.750915838,BGL,Masked,7,0.870593277,,Reflectance
STARFM,20170912,,,-0.000520582,8,0.029987233,Road,,20170811,0.057268872,0.908357454,BGL,Masked,7,0.957539546,,NDVI
STARFM,20170912,,,-0.013765051,8,0.047006458,Road,,20170811,0.091807124,0.764488214,BGL,Masked,7,0.878967935,,Reflectance
STARFM,20170912,,,-0.000604567,4,0.035409969,Road,,20170811,0.061912725,0.89289254,BGL,Masked,9,0.948998193,,NDVI
STARFM,20170912,,,-0.014002076,4,0.059871269,Road,,20170811,0.10015401,0.719717123,BGL,Masked,9,0.852404371,,Reflectance
STARFM,20170912,,,-0.000526818,6,0.031656075,Road,,20170811,0.058904155,0.903049122,BGL,Masked,9,0.954652926,,NDVI
STARFM,20170912,,,-0.013994277,6,0.051595662,Road,,20170811,0.092879404,0.75895467,BGL,Masked,9,0.877112624,,Reflectance
STARFM,20170912,,,-0.000480551,8,0.029857787,Road,,20170811,0.057865169,0.906439113,BGL,Masked,9,0.956561738,,NDVI
STARFM,20170912,,,-0.014198531,8,0.046990655,Road,,20170811,0.089932423,0.774008308,BGL,Masked,9,0.886704995,,Reflectance
STARFM,20170827,,,-0.013526378,4,0.040031224,Road,,20170811,0.051121225,0.859188288,Santar,Masked,3,0.932116269,,NDVI
STARFM,20170827,,,-0.009257694,4,0.041287582,Road,,20170811,0.053730024,0.844449881,Santar,Masked,3,0.923189243,,Reflectance
STARFM,20170827,,,-0.01275045,6,0.036363773,Road,,20170811,0.046331625,0.88433783,Santar,Masked,3,0.944961134,,NDVI
STARFM,20170827,,,-0.00960344,6,0.036960165,Road,,20170811,0.047911998,0.876312776,Santar,Masked,3,0.940765856,,Reflectance
STARFM,20170827,,,-0.012747485,8,0.034985058,Road,,20170811,0.044508246,0.893262447,Santar,Masked,3,0.94975396,,NDVI
STARFM,20170827,,,-0.009852742,8,0.035195267,Road,,20170811,0.045471453,0.888592625,Santar,Masked,3,0.947292669,,Reflectance
STARFM,20170827,,,-0.013661008,4,0.043428739,Road,,20170811,0.055325473,0.835074976,Santar,Masked,5,0.919191735,,NDVI
STARFM,20170827,,,-0.008733992,4,0.046943561,Road,,20170811,0.060465466,0.803006867,Santar,Masked,5,0.900626853,,Reflectance
STARFM,20170827,,,-0.012720465,6,0.037742178,Road,,20170811,0.047990068,0.875909365,Santar,Masked,5,0.940393879,,NDVI
STARFM,20170827,,,-0.009296362,6,0.039491086,Road,,20170811,0.050826976,0.860804621,Santar,Masked,5,0.932308568,,Reflectance
STARFM,20170827,,,-0.012774407,8,0.035739576,Road,,20170811,0.045348011,0.889196684,Santar,Masked,5,0.947565798,,NDVI
STARFM,20170827,,,-0.009604817,8,0.036747448,Road,,20170811,0.047216733,0.879876454,Santar,Masked,5,0.942440755,,Reflectance
STARFM,20170827,,,-0.013715431,4,0.045202717,Road,,20170811,0.057419015,0.822357144,Santar,Masked,7,0.912253161,,NDVI
STARFM,20170827,,,-0.008250227,4,0.050141634,Road,,20170811,0.064042564,0.779009449,Santar,Masked,7,0.887340158,,Reflectance
STARFM,20170827,,,-0.01267648,6,0.038318881,Road,,20170811,0.048596631,0.87275269,Santar,Masked,7,0.938650673,,NDVI
STARFM,20170827,,,-0.009034412,6,0.040742699,Road,,20170811,0.052222041,0.853058674,Santar,Masked,7,0.927930095,,Reflectance
STARFM,20170827,,,-0.012815014,8,0.03605843,Road,,20170811,0.045674082,0.887597508,Santar,Masked,7,0.946722947,,NDVI
STARFM,20170827,,,-0.009449053,8,0.037348345,Road,,20170811,0.047968161,0.876022633,Santar,Masked,7,0.940188467,,Reflectance
STARFM,20170827,,,-0.013862221,4,0.046123539,Road,,20170811,0.058531416,0.815407376,Santar,Masked,9,0.908566278,,NDVI
STARFM,20170827,,,-0.008063544,4,0.052135888,Road,,20170811,0.066166151,0.764110819,Santar,Masked,9,0.879071243,,Reflectance
STARFM,20170827,,,-0.012728133,6,0.038658921,Road,,20170811,0.048935359,0.870972634,Santar,Masked,9,0.937720618,,NDVI
STARFM,20170827,,,-0.008962938,6,0.041478834,Road,,20170811,0.052969422,0.848822644,Santar,Masked,9,0.925520389,,Reflectance
STARFM,20170827,,,-0.012828239,8,0.036146697,Road,,20170811,0.04572561,0.887343751,Santar,Masked,9,0.946579636,,NDVI
STARFM,20170827,,,-0.009410901,8,0.037623065,Road,,20170811,0.048301412,0.874294023,Santar,Masked,9,0.939160136,,Reflectance
STARFM,20170717,,,0.0127183,4,0.037453729,Road,,20170802,0.049599162,0.904259058,SCTSCL,Masked,3,0.955616433,,NDVI
STARFM,20170717,,,0.011453484,4,0.037486057,Road,,20170802,0.051255463,0.897757998,SCTSCL,Masked,3,0.952188673,,Reflectance
STARFM,20170717,,,0.012995323,6,0.033775099,Road,,20170802,0.045037501,0.921059913,SCTSCL,Masked,3,0.964718823,,NDVI
STARFM,20170717,,,0.012038537,6,0.034991855,Road,,20170802,0.048922477,0.906853638,SCTSCL,Masked,3,0.957740297,,Reflectance
STARFM,20170717,,,0.013110142,8,0.032011555,Road,,20170802,0.04292966,0.928276096,SCTSCL,Masked,3,0.968647914,,NDVI
STARFM,20170717,,,0.012273853,8,0.032812197,Road,,20170802,0.047077318,0.91374735,SCTSCL,Masked,3,0.961527636,,Reflectance
STARFM,20170717,,,0.01257367,4,0.041224677,Road,,20170802,0.053696256,0.887788588,SCTSCL,Masked,5,0.946718561,,NDVI
STARFM,20170717,,,0.01109863,4,0.041676368,Road,,20170802,0.055833645,0.878677602,SCTSCL,Masked,5,0.941919095,,Reflectance
STARFM,20170717,,,0.012891173,6,0.035408201,Road,,20170802,0.046725504,0.915031683,SCTSCL,Masked,5,0.961336388,,NDVI
STARFM,20170717,,,0.011933554,6,0.037383619,Road,,20170802,0.051258633,0.89774535,SCTSCL,Masked,5,0.952820152,,Reflectance
STARFM,20170717,,,0.013086464,8,0.032769177,Road,,20170802,0.04368989,0.925713323,SCTSCL,Masked,5,0.967141793,,NDVI
STARFM,20170717,,,0.012043428,8,0.033814582,Road,,20170802,0.046547372,0.915678302,SCTSCL,Masked,5,0.96191178,,Reflectance
STARFM,20170717,,,0.012527503,4,0.042985958,Road,,20170802,0.055576172,0.879793963,SCTSCL,Masked,7,0.942293707,,NDVI
STARFM,20170717,,,0.010976188,4,0.043590039,Road,,20170802,0.057770051,0.870116338,SCTSCL,Masked,7,0.937184437,,Reflectance
STARFM,20170717,,,0.012896015,6,0.036069467,Road,,20170802,0.047269394,0.913042092,SCTSCL,Masked,7,0.960151045,,NDVI
STARFM,20170717,,,0.011786874,6,0.038241699,Road,,20170802,0.051138299,0.898224892,SCTSCL,Masked,7,0.952590314,,Reflectance
STARFM,20170717,,,0.013032481,8,0.032806904,Road,,20170802,0.043619134,0.925953744,SCTSCL,Masked,7,0.967084529,,NDVI
STARFM,20170717,,,0.012029919,8,0.034185232,Road,,20170802,0.046777883,0.91484108,SCTSCL,Masked,7,0.961343702,,Reflectance
STARFM,20170717,,,0.012620185,4,0.04394998,Road,,20170802,0.056535032,0.875610334,SCTSCL,Masked,9,0.939995079,,NDVI
STARFM,20170717,,,0.011001503,4,0.044667497,Road,,20170802,0.058869231,0.865126775,SCTSCL,Masked,9,0.934406917,,Reflectance
STARFM,20170717,,,0.012953767,6,0.036315079,Road,,20170802,0.047365999,0.912686294,SCTSCL,Masked,9,0.959876342,,NDVI
STARFM,20170717,,,0.011728301,6,0.038565699,Road,,20170802,0.051233136,0.897847054,SCTSCL,Masked,9,0.95215442,,Reflectance
STARFM,20170717,,,0.013066334,8,0.032690582,Road,,20170802,0.043328908,0.926935819,SCTSCL,Masked,9,0.967493444,,NDVI
STARFM,20170717,,,0.012044417,8,0.034154648,Road,,20170802,0.046582431,0.915551232,SCTSCL,Masked,9,0.9615423,,Reflectance
STARFM,20170701,20170818,,-0.000872665,4,0.072822878,Road,,20170802,0.102562745,0.832358451,BenRib,Masked,3,0.918275466,,NDVI
STARFM,20170701,20170818,,0.003400391,4,0.077776285,Road,,20170802,0.118223476,0.777254036,BenRib,Masked,3,0.881655659,,Reflectance
STARFM,20170701,20170818,,-0.00054607,6,0.071322763,Road,,20170802,0.102568636,0.832339193,BenRib,Masked,3,0.91698058,,NDVI
STARFM,20170701,20170818,,0.003638227,6,0.075906134,Road,,20170802,0.116571075,0.783437131,BenRib,Masked,3,0.885453703,,Reflectance
STARFM,20170701,20170818,,-0.000592846,8,0.07017434,Road,,20170802,0.101777568,0.834915411,BenRib,Masked,3,0.917791083,,NDVI
STARFM,20170701,20170818,,0.003539971,8,0.074223844,Road,,20170802,0.114436065,0.791297224,BenRib,Masked,3,0.889849495,,Reflectance
STARFM,20170701,20170818,,-0.000146636,4,0.076268487,Road,,20170802,0.105101303,0.823957067,BenRib,Masked,5,0.91350562,,NDVI
STARFM,20170701,20170818,,0.004226137,4,0.080641135,Road,,20170802,0.120223816,0.769652546,BenRib,Masked,5,0.877443192,,Reflectance
STARFM,20170701,20170818,,8.45E-05,6,0.073074568,Road,,20170802,0.104402514,0.826290205,BenRib,Masked,5,0.913447336,,NDVI
STARFM,20170701,20170818,,0.004533923,6,0.077408728,Road,,20170802,0.117960108,0.778245359,BenRib,Masked,5,0.882841969,,Reflectance
STARFM,20170701,20170818,,0.000275809,8,0.071088124,Road,,20170802,0.102824968,0.831500134,BenRib,Masked,5,0.915633579,,NDVI
STARFM,20170701,20170818,,0.004560965,8,0.075274265,Road,,20170802,0.115996507,0.785566703,BenRib,Masked,5,0.887075561,,Reflectance
STARFM,20170701,20170818,,0.000397327,4,0.078039714,Road,,20170802,0.106656806,0.818707623,BenRib,Masked,7,0.910735114,,NDVI
STARFM,20170701,20170818,,0.004672882,4,0.081776046,Road,,20170802,0.121010632,0.766627619,BenRib,Masked,7,0.875701265,,Reflectance
STARFM,20170701,20170818,,0.00067471,6,0.073802121,Road,,20170802,0.105371137,0.823051971,BenRib,Masked,7,0.911787954,,NDVI
STARFM,20170701,20170818,,0.004955433,6,0.077842851,Road,,20170802,0.119112529,0.773891295,BenRib,Masked,7,0.880511653,,Reflectance
STARFM,20170701,20170818,,0.000843732,8,0.07127912,Road,,20170802,0.103258976,0.83007471,BenRib,Masked,7,0.915004385,,NDVI
STARFM,20170701,20170818,,0.005186417,8,0.075439822,Road,,20170802,0.117129361,0.781357824,BenRib,Masked,7,0.884992716,,Reflectance
STARFM,20170701,20170818,,0.000781927,4,0.079119909,Road,,20170802,0.107793617,0.814822386,BenRib,Masked,9,0.908857118,,NDVI
STARFM,20170701,20170818,,0.004939468,4,0.082311351,Road,,20170802,0.121430041,0.765007133,BenRib,Masked,9,0.874710235,,Reflectance
STARFM,20170701,20170818,,0.001118906,6,0.074093668,Road,,20170802,0.105889117,0.821308024,BenRib,Masked,9,0.911162683,,NDVI
STARFM,20170701,20170818,,0.005103869,6,0.077786042,Road,,20170802,0.119504351,0.772401271,BenRib,Masked,9,0.879582828,,Reflectance
STARFM,20170701,20170818,,0.001278365,8,0.07120683,Road,,20170802,0.103340405,0.829806602,BenRib,Masked,9,0.915141247,,NDVI
STARFM,20170701,20170818,,0.005463872,8,0.075262739,Road,,20170802,0.117540504,0.779820191,BenRib,Masked,9,0.88407147,,Reflectance
STARFM,20170710,20170912,,0.004125418,4,0.031595441,Road,,20170811,0.058761903,0.903516826,BGL,Masked,3,0.954012031,,NDVI
STARFM,20170710,20170912,,-0.003798363,4,0.048876219,Road,,20170811,0.100532978,0.71759201,BGL,Masked,3,0.862274147,,Reflectance
STARFM,20170710,20170912,,0.004493714,6,0.030119142,Road,,20170811,0.05851163,0.904336937,BGL,Masked,3,0.955275415,,NDVI
STARFM,20170710,20170912,,-0.004153547,6,0.047276629,Road,,20170811,0.099986432,0.720654278,BGL,Masked,3,0.865504017,,Reflectance
STARFM,20170710,20170912,,0.004270397,8,0.029852184,Road,,20170811,0.059547749,0.900918954,BGL,Masked,3,0.954205303,,NDVI
STARFM,20170710,20170912,,-0.004240356,8,0.046313454,Road,,20170811,0.100904821,0.715499052,BGL,Masked,3,0.864343424,,Reflectance
STARFM,20170710,20170912,,0.00474986,4,0.034485739,Road,,20170811,0.063093631,0.888767697,BGL,Masked,5,0.94671491,,NDVI
STARFM,20170710,20170912,,-0.003182286,4,0.052676372,Road,,20170811,0.103274602,0.701978947,BGL,Masked,5,0.853879871,,Reflectance
STARFM,20170710,20170912,,0.005052114,6,0.031470557,Road,,20170811,0.061986536,0.892637005,BGL,Masked,5,0.949915121,,NDVI
STARFM,20170710,20170912,,-0.003798434,6,0.049844898,Road,,20170811,0.102243114,0.70790238,BGL,Masked,5,0.859469462,,Reflectance
STARFM,20170710,20170912,,0.004663234,8,0.030811906,Road,,20170811,0.063202079,0.888384988,BGL,Masked,5,0.948696904,,NDVI
STARFM,20170710,20170912,,-0.003950786,8,0.048438198,Road,,20170811,0.103493945,0.700711681,BGL,Masked,5,0.858049686,,Reflectance
STARFM,20170710,20170912,,0.005117067,4,0.035799514,Road,,20170811,0.064860586,0.882450275,BGL,Masked,7,0.943382922,,NDVI
STARFM,20170710,20170912,,-0.003113047,4,0.054357824,Road,,20170811,0.103563348,0.700310141,BGL,Masked,7,0.851247014,,Reflectance
STARFM,20170710,20170912,,0.005367051,6,0.031964497,Road,,20170811,0.063625693,0.886883768,BGL,Masked,7,0.947231003,,NDVI
STARFM,20170710,20170912,,-0.00392326,6,0.050934563,Road,,20170811,0.102220245,0.708033031,BGL,Masked,7,0.858285258,,Reflectance
STARFM,20170710,20170912,,0.00493293,8,0.031048968,Road,,20170811,0.064605872,0.883371721,BGL,Masked,7,0.946442358,,NDVI
STARFM,20170710,20170912,,-0.003946243,8,0.048906705,Road,,20170811,0.103666767,0.699711298,BGL,Masked,7,0.856584999,,Reflectance
STARFM,20170710,20170912,,0.005392025,4,0.036484708,Road,,20170811,0.065399674,0.880488129,BGL,Masked,9,0.942055718,,NDVI
STARFM,20170710,20170912,,-0.003327582,4,0.055093622,Road,,20170811,0.10236051,0.707231216,BGL,Masked,9,0.852137071,,Reflectance
STARFM,20170710,20170912,,0.005505587,6,0.032105663,Road,,20170811,0.064124138,0.885104515,BGL,Masked,9,0.946244557,,NDVI
