CC,Correlation,Distance1,Distance2,Distance3,K,KTemp,K_Recover,LR_After,LR_Before,MAE,Mean Error,Method,Method_Recover,N_Pairs,N_PairsLR,Pair1,Pair2,Pair3,Predicted_date,RMSE,ROI,R^2,Samples,W,Window_Range
100,0.953582601,,,,,5,8,40,40,0.059536699,0.032884003,LCBFM,Adaptive,,,,,,02-08-17,0.083931329,BenRib,0.882416931,,9,10
50,0.953246711,,,,,5,8,40,40,0.061007683,0.032042592,LCBFM,Adaptive,,,,,,02-08-17,0.086785215,BenRib,0.871778464,,3,10
50,0.953121632,,,,,5,8,40,40,0.060872872,0.031775657,LCBFM,Adaptive,,,,,,02-08-17,0.086611268,BenRib,0.872292009,,5,10
50,0.953004065,,,,,5,8,40,40,0.060614489,0.03166292,LCBFM,Adaptive,,,,,,02-08-17,0.086198294,BenRib,0.873717535,,7,10
50,0.953608403,,,,,5,8,40,40,0.059519988,0.032848156,LCBFM,Adaptive,,,,,,02-08-17,0.083879031,BenRib,0.88256342,,9,10
100,0.953232427,,,,,7,8,40,40,0.061003574,0.032056848,LCBFM,Adaptive,,,,,,02-08-17,0.08676167,BenRib,0.871848029,,3,10
100,0.953084766,,,,,7,8,40,40,0.060854982,0.031773208,LCBFM,Adaptive,,,,,,02-08-17,0.086605397,BenRib,0.872309322,,5,10
100,0.95285241,,,,,7,8,40,40,0.06067654,0.03181987,LCBFM,Adaptive,,,,,,02-08-17,0.08628589,BenRib,0.873460744,,7,10
100,0.953398033,,,,,7,8,40,40,0.059600031,0.033065974,LCBFM,Adaptive,,,,,,02-08-17,0.084005123,BenRib,0.88221008,,9,10
0,0.953209398,,,,,7,8,40,40,0.0610031,0.032075457,LCBFM,Adaptive,,,,,,02-08-17,0.086769244,BenRib,0.871825652,,3,10
0,0.952993319,,,,,7,8,40,40,0.060882855,0.031789449,LCBFM,Adaptive,,,,,,02-08-17,0.086624387,BenRib,0.87225332,,5,10
0,0.952821835,,,,,7,8,40,40,0.060710559,0.03176093,LCBFM,Adaptive,,,,,,02-08-17,0.086307116,BenRib,0.87339848,,7,10
0,0.953284275,,,,,7,8,40,40,0.059651541,0.033011075,LCBFM,Adaptive,,,,,,02-08-17,0.084045123,BenRib,0.882097878,,9,10
100,0.953251085,,,,,3,8,40,40,0.061016748,0.032069484,LCBFM,Adaptive,,,,,,02-08-17,0.08680633,BenRib,0.871716063,,3,10
100,0.953081983,,,,,3,8,40,40,0.060902272,0.031825417,LCBFM,Adaptive,,,,,,02-08-17,0.086660124,BenRib,0.872147892,,5,10
100,0.952904888,,,,,3,8,40,40,0.060591951,0.031698685,LCBFM,Adaptive,,,,,,02-08-17,0.086235152,BenRib,0.873609518,,7,10
100,0.953399964,,,,,3,8,40,40,0.059462701,0.032896193,LCBFM,Adaptive,,,,,,02-08-17,0.083930005,BenRib,0.882420642,,9,10
0,0.953262588,,,,,3,8,40,40,0.061001367,0.032061878,LCBFM,Adaptive,,,,,,02-08-17,0.086784822,BenRib,0.871779624,,3,10
0,0.953117095,,,,,3,8,40,40,0.060873568,0.031820359,LCBFM,Adaptive,,,,,,02-08-17,0.086634258,BenRib,0.872224203,,5,10
0,0.952943883,,,,,3,8,40,40,0.060615749,0.031701747,LCBFM,Adaptive,,,,,,02-08-17,0.086280996,BenRib,0.873475099,,7,10
0,0.953413367,,,,,3,8,40,40,0.059476025,0.032884733,LCBFM,Adaptive,,,,,,02-08-17,0.083955534,BenRib,0.882349103,,9,10
0,0.953228845,,,,,5,8,40,40,0.061018223,0.032073319,LCBFM,Adaptive,,,,,,02-08-17,0.086802558,BenRib,0.871727212,,3,10
0,0.953119547,,,,,5,8,40,40,0.060945853,0.031840348,LCBFM,Adaptive,,,,,,02-08-17,0.086689626,BenRib,0.872060828,,5,10
0,0.952988493,,,,,5,8,40,40,0.060715706,0.031628961,LCBFM,Adaptive,,,,,,02-08-17,0.086353042,BenRib,0.87326371,,7,10
0,0.953555272,,,,,5,8,40,40,0.05957866,0.032791788,LCBFM,Adaptive,,,,,,02-08-17,0.083989632,BenRib,0.882253516,,9,10
50,0.920334163,,,,,7,8,40,40,0.056287955,-0.00056906,LCBFM,Adaptive,,,,,,02-08-17,0.102670036,BenRib,0.820544439,,3,20
50,0.919645589,,,,,7,8,40,40,0.056401787,-0.000971408,LCBFM,Adaptive,,,,,,02-08-17,0.103092215,BenRib,0.819065653,,5,20
50,0.91916492,,,,,7,8,40,40,0.056201494,-0.001271599,LCBFM,Adaptive,,,,,,02-08-17,0.102606986,BenRib,0.821063239,,7,20
50,0.923431829,,,,,7,8,40,40,0.054215494,0.000401733,LCBFM,Adaptive,,,,,,02-08-17,0.096876549,BenRib,0.843348735,,9,20
25,0.920382831,,,,,3,8,40,40,0.056290123,-0.000541334,LCBFM,Adaptive,,,,,,02-08-17,0.102681684,BenRib,0.820503719,,3,20
25,0.919656438,,,,,3,8,40,40,0.056340136,-0.000951826,LCBFM,Adaptive,,,,,,02-08-17,0.102975786,BenRib,0.819474104,,5,20
25,0.919330901,,,,,3,8,40,40,0.056013802,-0.001268753,LCBFM,Adaptive,,,,,,02-08-17,0.102448366,BenRib,0.82161605,,7,20
25,0.923844798,,,,,3,8,40,40,0.054048407,0.000353998,LCBFM,Adaptive,,,,,,02-08-17,0.096728774,BenRib,0.843826281,,9,20
25,0.920308365,,,,,5,8,40,40,0.056273053,-0.00052381,LCBFM,Adaptive,,,,,,02-08-17,0.102651852,BenRib,0.820608003,,3,20
25,0.919583219,,,,,5,8,40,40,0.056306105,-0.000985041,LCBFM,Adaptive,,,,,,02-08-17,0.102924535,BenRib,0.819653754,,5,20
25,0.919116608,,,,,5,8,40,40,0.056100184,-0.001295093,LCBFM,Adaptive,,,,,,02-08-17,0.102438927,BenRib,0.821648919,,7,20
25,0.923649133,,,,,5,8,40,40,0.054103704,0.00024627,LCBFM,Adaptive,,,,,,02-08-17,0.096674323,BenRib,0.844002059,,9,20
25,0.920317926,,,,,7,8,40,40,0.056272634,-0.000580574,LCBFM,Adaptive,,,,,,02-08-17,0.102655361,BenRib,0.820595737,,3,20
25,0.919540593,,,,,7,8,40,40,0.056419249,-0.000958716,LCBFM,Adaptive,,,,,,02-08-17,0.103055635,BenRib,0.819194028,,5,20
25,0.919026937,,,,,7,8,40,40,0.056234386,-0.001246411,LCBFM,Adaptive,,,,,,02-08-17,0.102587177,BenRib,0.821132324,,7,20
25,0.923438566,,,,,7,8,40,40,0.054311356,0.000408903,LCBFM,Adaptive,,,,,,02-08-17,0.096970774,BenRib,0.843043861,,9,20
50,0.920366258,,,,,3,8,40,40,0.05629168,-0.000539507,LCBFM,Adaptive,,,,,,02-08-17,0.102683646,BenRib,0.820496859,,3,20
50,0.919641648,,,,,3,8,40,40,0.056331097,-0.000950518,LCBFM,Adaptive,,,,,,02-08-17,0.102971445,BenRib,0.819489323,,5,20
50,0.919355629,,,,,3,8,40,40,0.055995908,-0.001267131,LCBFM,Adaptive,,,,,,02-08-17,0.102430165,BenRib,0.821679428,,7,20
50,0.923953162,,,,,3,8,40,40,0.05403896,0.000393477,LCBFM,Adaptive,,,,,,02-08-17,0.096741237,BenRib,0.843786034,,9,20
100,0.920284931,,,,,5,8,40,40,0.056269087,-0.000520104,LCBFM,Adaptive,,,,,,02-08-17,0.102658954,BenRib,0.820583177,,3,20
100,0.919582238,,,,,5,8,40,40,0.056301209,-0.000937401,LCBFM,Adaptive,,,,,,02-08-17,0.102894705,BenRib,0.819758277,,5,20
100,0.919277636,,,,,5,8,40,40,0.056027795,-0.001301651,LCBFM,Adaptive,,,,,,02-08-17,0.102372426,BenRib,0.821880405,,7,20
100,0.923719637,,,,,5,8,40,40,0.054070492,0.000280864,LCBFM,Adaptive,,,,,,02-08-17,0.09666719,BenRib,0.844025079,,9,20
50,0.92023194,,,,,5,8,40,40,0.056302484,-0.000522295,LCBFM,Adaptive,,,,,,02-08-17,0.10270698,BenRib,0.82041527,,3,20
50,0.919546165,,,,,5,8,40,40,0.05632081,-0.000982807,LCBFM,Adaptive,,,,,,02-08-17,0.102929811,BenRib,0.819635264,,5,20
50,0.919185554,,,,,5,8,40,40,0.056052801,-0.00131074,LCBFM,Adaptive,,,,,,02-08-17,0.102420295,BenRib,0.821713791,,7,20
50,0.923565468,,,,,5,8,40,40,0.05407869,0.00028747,LCBFM,Adaptive,,,,,,02-08-17,0.096718029,BenRib,0.843860977,,9,20
100,0.920302173,,,,,7,8,40,40,0.056313714,-0.000582766,LCBFM,Adaptive,,,,,,02-08-17,0.102688922,BenRib,0.820478414,,3,20
100,0.91978819,,,,,7,8,40,40,0.056405825,-0.00100195,LCBFM,Adaptive,,,,,,02-08-17,0.103063752,BenRib,0.819165545,,5,20
100,0.919388296,,,,,7,8,40,40,0.05613727,-0.00128746,LCBFM,Adaptive,,,,,,02-08-17,0.102546054,BenRib,0.821275696,,7,20
100,0.923763326,,,,,7,8,40,40,0.054159388,0.000407497,LCBFM,Adaptive,,,,,,02-08-17,0.096798117,BenRib,0.843602285,,9,20
0,0.920309746,,,,,7,8,40,40,0.056290035,-0.000563227,LCBFM,Adaptive,,,,,,02-08-17,0.102629679,BenRib,0.820685491,,3,20
0,0.919671526,,,,,7,8,40,40,0.05632792,-0.00107069,LCBFM,Adaptive,,,,,,02-08-17,0.102930988,BenRib,0.819631138,,5,20
0,0.919300604,,,,,7,8,40,40,0.05603149,-0.001244777,LCBFM,Adaptive,,,,,,02-08-17,0.102347415,BenRib,0.821967428,,7,20
0,0.923700682,,,,,7,8,40,40,0.054144029,0.00036712,LCBFM,Adaptive,,,,,,02-08-17,0.096706603,BenRib,0.843897865,,9,20
100,0.920345512,,,,,3,8,40,40,0.056292321,-0.000537482,LCBFM,Adaptive,,,,,,02-08-17,0.102683783,BenRib,0.820496381,,3,20
100,0.919652061,,,,,3,8,40,40,0.056343128,-0.000961825,LCBFM,Adaptive,,,,,,02-08-17,0.102976639,BenRib,0.819471112,,5,20
100,0.919356837,,,,,3,8,40,40,0.056013611,-0.001274062,LCBFM,Adaptive,,,,,,02-08-17,0.102450065,BenRib,0.821610132,,7,20
100,0.923897938,,,,,3,8,40,40,0.054042927,0.000391802,LCBFM,Adaptive,,,,,,02-08-17,0.096740312,BenRib,0.843789021,,9,20
0,0.920308923,,,,,3,8,40,40,0.05628148,-0.000551178,LCBFM,Adaptive,,,,,,02-08-17,0.102655862,BenRib,0.820593984,,3,20
0,0.919648082,,,,,3,8,40,40,0.056308737,-0.000956509,LCBFM,Adaptive,,,,,,02-08-17,0.102937393,BenRib,0.81960869,,5,20
0,0.91941973,,,,,3,8,40,40,0.056029174,-0.001280304,LCBFM,Adaptive,,,,,,02-08-17,0.102456108,BenRib,0.821589088,,7,20
0,0.923823147,,,,,3,8,40,40,0.054043823,0.000325427,LCBFM,Adaptive,,,,,,02-08-17,0.096740338,BenRib,0.843788936,,9,20
0,0.920208814,,,,,5,8,40,40,0.056308785,-0.00053463,LCBFM,Adaptive,,,,,,02-08-17,0.102683295,BenRib,0.820498085,,3,20
0,0.919512733,,,,,5,8,40,40,0.056380273,-0.00095754,LCBFM,Adaptive,,,,,,02-08-17,0.102992464,BenRib,0.819415622,,5,20
0,0.918963782,,,,,5,8,40,40,0.056157588,-0.001360039,LCBFM,Adaptive,,,,,,02-08-17,0.102568646,BenRib,0.821196937,,7,20
0,0.923414129,,,,,5,8,40,40,0.054214585,0.000370038,LCBFM,Adaptive,,,,,,02-08-17,0.096805676,BenRib,0.843577858,,9,20
50,0.920198011,,,,,7,8,56,40,0.056409835,-0.000514582,LCBFM,Adaptive,,,,,,02-08-17,0.102781264,BenRib,0.820155402,,3,20
50,0.919502839,,,,,7,8,56,40,0.056527651,-0.0009151,LCBFM,Adaptive,,,,,,02-08-17,0.103209874,BenRib,0.818652416,,5,20
50,0.919020704,,,,,7,8,56,40,0.056324991,-0.001218502,LCBFM,Adaptive,,,,,,02-08-17,0.102727863,BenRib,0.820641395,,7,20
50,0.923271916,,,,,7,8,56,40,0.054343259,0.000451868,LCBFM,Adaptive,,,,,,02-08-17,0.097009557,BenRib,0.842918288,,9,20
25,0.920248607,,,,,3,8,56,40,0.056414669,-0.000483634,LCBFM,Adaptive,,,,,,02-08-17,0.102796267,BenRib,0.820102895,,3,20
25,0.91951485,,,,,3,8,56,40,0.056469611,-0.000890803,LCBFM,Adaptive,,,,,,02-08-17,0.103098166,BenRib,0.819044763,,5,20
25,0.919175573,,,,,3,8,56,40,0.056146244,-0.001209276,LCBFM,Adaptive,,,,,,02-08-17,0.102575439,BenRib,0.821173253,,7,20
25,0.923664755,,,,,3,8,56,40,0.054181707,0.00040997,LCBFM,Adaptive,,,,,,02-08-17,0.096867354,BenRib,0.84337847,,9,20
25,0.92017485,,,,,5,8,56,40,0.056396589,-0.000466056,LCBFM,Adaptive,,,,,,02-08-17,0.102763456,BenRib,0.820217716,,3,20
25,0.919440168,,,,,5,8,56,40,0.056432641,-0.000927404,LCBFM,Adaptive,,,,,,02-08-17,0.103041023,BenRib,0.819245297,,5,20
25,0.918965856,,,,,5,8,56,40,0.056226933,-0.001235773,LCBFM,Adaptive,,,,,,02-08-17,0.102560572,BenRib,0.821225088,,7,20
25,0.923464644,,,,,5,8,56,40,0.054231478,0.000304904,LCBFM,Adaptive,,,,,,02-08-17,0.096804649,BenRib,0.843581175,,9,20
25,0.920180609,,,,,7,8,56,40,0.056395003,-0.000527043,LCBFM,Adaptive,,,,,,02-08-17,0.102767939,BenRib,0.820202029,,3,20
25,0.919398243,,,,,7,8,56,40,0.056545839,-0.00090178,LCBFM,Adaptive,,,,,,02-08-17,0.103174416,BenRib,0.818776999,,5,20
25,0.918876728,,,,,7,8,56,40,0.056363194,-0.001192369,LCBFM,Adaptive,,,,,,02-08-17,0.102712873,BenRib,0.820693735,,7,20
25,0.923271169,,,,,7,8,56,40,0.054441725,0.00046135,LCBFM,Adaptive,,,,,,02-08-17,0.097106891,BenRib,0.842602914,,9,20
50,0.920231402,,,,,3,8,56,40,0.056416832,-0.000481413,LCBFM,Adaptive,,,,,,02-08-17,0.102798699,BenRib,0.820094381,,3,20
50,0.91949837,,,,,3,8,56,40,0.05645999,-0.000890331,LCBFM,Adaptive,,,,,,02-08-17,0.103092925,BenRib,0.819063161,,5,20
50,0.919207065,,,,,3,8,56,40,0.05612877,-0.00120772,LCBFM,Adaptive,,,,,,02-08-17,0.102557698,BenRib,0.821235105,,7,20
50,0.92377952,,,,,3,8,56,40,0.054171849,0.000449085,LCBFM,Adaptive,,,,,,02-08-17,0.096879649,BenRib,0.84333871,,9,20
100,0.920151375,,,,,5,8,56,40,0.056392624,-0.000462416,LCBFM,Adaptive,,,,,,02-08-17,0.102771156,BenRib,0.820190773,,3,20
100,0.919440845,,,,,5,8,56,40,0.056427856,-0.000879196,LCBFM,Adaptive,,,,,,02-08-17,0.103013061,BenRib,0.819343386,,5,20
100,0.919127226,,,,,5,8,56,40,0.056155291,-0.001242011,LCBFM,Adaptive,,,,,,02-08-17,0.102494886,BenRib,0.82145401,,7,20
100,0.923537541,,,,,5,8,56,40,0.054199137,0.000338898,LCBFM,Adaptive,,,,,,02-08-17,0.096797688,BenRib,0.843603671,,9,20
50,0.92009765,,,,,5,8,56,40,0.056425864,-0.00046483,LCBFM,Adaptive,,,,,,02-08-17,0.102818983,BenRib,0.820023377,,3,20
50,0.919402528,,,,,5,8,56,40,0.056447591,-0.000925188,LCBFM,Adaptive,,,,,,02-08-17,0.103047151,BenRib,0.8192238,,5,20
50,0.91903573,,,,,5,8,56,40,0.056179709,-0.001252146,LCBFM,Adaptive,,,,,,02-08-17,0.102540533,BenRib,0.821294942,,7,20
50,0.92338472,,,,,5,8,56,40,0.054209108,0.000345287,LCBFM,Adaptive,,,,,,02-08-17,0.096848342,BenRib,0.843439945,,9,20
100,0.920164546,,,,,7,8,56,40,0.056437372,-0.000526747,LCBFM,Adaptive,,,,,,02-08-17,0.102802077,BenRib,0.820082558,,3,20
100,0.919642845,,,,,7,8,56,40,0.056529905,-0.000946225,LCBFM,Adaptive,,,,,,02-08-17,0.103178605,BenRib,0.818762281,,5,20
100,0.919241711,,,,,7,8,56,40,0.056265223,-0.001232623,LCBFM,Adaptive,,,,,,02-08-17,0.102670318,BenRib,0.820842281,,7,20
100,0.92359419,,,,,7,8,56,40,0.054293781,0.000462052,LCBFM,Adaptive,,,,,,02-08-17,0.096936409,BenRib,0.843155087,,9,20
0,0.920178819,,,,,7,8,56,40,0.05641536,-0.000505251,LCBFM,Adaptive,,,,,,02-08-17,0.10274485,BenRib,0.820282813,,3,20
0,0.919533118,,,,,7,8,56,40,0.056453108,-0.001012635,LCBFM,Adaptive,,,,,,02-08-17,0.10304734,BenRib,0.819223134,,5,20
0,0.919159491,,,,,7,8,56,40,0.056157011,-0.001191717,LCBFM,Adaptive,,,,,,02-08-17,0.102464908,BenRib,0.82155844,,7,20
0,0.923542817,,,,,7,8,56,40,0.054270928,0.000419404,LCBFM,Adaptive,,,,,,02-08-17,0.096830444,BenRib,0.843497805,,9,20
100,0.92021086,,,,,3,8,56,40,0.056415352,-0.000481485,LCBFM,Adaptive,,,,,,02-08-17,0.102795158,BenRib,0.820106777,,3,20
100,0.919507892,,,,,3,8,56,40,0.056468785,-0.000904514,LCBFM,Adaptive,,,,,,02-08-17,0.103091982,BenRib,0.81906647,,5,20
100,0.919206117,,,,,3,8,56,40,0.056142851,-0.001218032,LCBFM,Adaptive,,,,,,02-08-17,0.102570989,BenRib,0.821188771,,7,20
100,0.923725065,,,,,3,8,56,40,0.054176005,0.000447728,LCBFM,Adaptive,,,,,,02-08-17,0.096876643,BenRib,0.843348432,,9,20
0,0.920175837,,,,,3,8,56,40,0.056406137,-0.000493629,LCBFM,Adaptive,,,,,,02-08-17,0.102770104,BenRib,0.820194456,,3,20
0,0.919507671,,,,,3,8,56,40,0.056433709,-0.000899253,LCBFM,Adaptive,,,,,,02-08-17,0.10305509,BenRib,0.819195943,,5,20
0,0.919278953,,,,,3,8,56,40,0.056154872,-0.001227733,LCBFM,Adaptive,,,,,,02-08-17,0.102576413,BenRib,0.821169856,,7,20
0,0.923656459,,,,,3,8,56,40,0.054174141,0.000379517,LCBFM,Adaptive,,,,,,02-08-17,0.096874466,BenRib,0.843355472,,9,20
0,0.920073024,,,,,5,8,56,40,0.056433511,-0.000477986,LCBFM,Adaptive,,,,,,02-08-17,0.102798184,BenRib,0.820096184,,3,20
0,0.919366777,,,,,5,8,56,40,0.056508026,-0.000900128,LCBFM,Adaptive,,,,,,02-08-17,0.103113961,BenRib,0.818989311,,5,20
0,0.91881668,,,,,5,8,56,40,0.056281202,-0.001306356,LCBFM,Adaptive,,,,,,02-08-17,0.102685788,BenRib,0.820788289,,7,20
0,0.923238144,,,,,5,8,56,40,0.054342788,0.000424453,LCBFM,Adaptive,,,,,,02-08-17,0.096935708,BenRib,0.843157355,,9,20
50,0.919558038,,,,,7,8,70,56,0.056934303,-2.05E-06,LCBFM,Adaptive,,,,,,02-08-17,0.103287637,BenRib,0.818378952,,3,20
50,0.918869622,,,,,7,8,70,56,0.057059508,-0.000398295,LCBFM,Adaptive,,,,,,02-08-17,0.10374195,BenRib,0.816777801,,5,20
50,0.918365633,,,,,7,8,70,56,0.056853831,-0.000709099,LCBFM,Adaptive,,,,,,02-08-17,0.103259158,BenRib,0.818781361,,7,20
50,0.922537796,,,,,7,8,70,56,0.054882991,0.000964953,LCBFM,Adaptive,,,,,,02-08-17,0.097589403,BenRib,0.841034857,,9,20
25,0.91962147,,,,,3,8,70,56,0.056947663,3.63E-05,LCBFM,Adaptive,,,,,,02-08-17,0.103315069,BenRib,0.81828247,,3,20
25,0.91889729,,,,,3,8,70,56,0.057014998,-0.000360828,LCBFM,Adaptive,,,,,,02-08-17,0.103640681,BenRib,0.817135334,,5,20
25,0.918519079,,,,,3,8,70,56,0.056690793,-0.000681727,LCBFM,Adaptive,,,,,,02-08-17,0.103119361,BenRib,0.819271714,,7,20
25,0.922911764,,,,,3,8,70,56,0.05472908,0.000935574,LCBFM,Adaptive,,,,,,02-08-17,0.097444345,BenRib,0.841507079,,9,20
25,0.919548127,,,,,5,8,70,56,0.056933744,5.79E-05,LCBFM,Adaptive,,,,,,02-08-17,0.10328576,BenRib,0.818385555,,3,20
25,0.918813496,,,,,5,8,70,56,0.056979638,-0.000398301,LCBFM,Adaptive,,,,,,02-08-17,0.103583733,BenRib,0.817336238,,5,20
25,0.918290863,,,,,5,8,70,56,0.056769547,-0.000710304,LCBFM,Adaptive,,,,,,02-08-17,0.103109235,BenRib,0.819307204,,7,20
25,0.922658874,,,,,5,8,70,56,0.054776777,0.000832118,LCBFM,Adaptive,,,,,,02-08-17,0.09739529,BenRib,0.841666614,,9,20
25,0.919549255,,,,,7,8,70,56,0.056923706,-1.20E-05,LCBFM,Adaptive,,,,,,02-08-17,0.103278257,BenRib,0.81841194,,3,20
25,0.918770335,,,,,7,8,70,56,0.057088076,-0.000377084,LCBFM,Adaptive,,,,,,02-08-17,0.103715208,BenRib,0.816872249,,5,20
25,0.918222365,,,,,7,8,70,56,0.056901104,-0.000673894,LCBFM,Adaptive,,,,,,02-08-17,0.103257187,BenRib,0.818788278,,7,20
25,0.922513531,,,,,7,8,70,56,0.054982601,0.000979197,LCBFM,Adaptive,,,,,,02-08-17,0.097694892,BenRib,0.840691003,,9,20
50,0.919605606,,,,,3,8,70,56,0.056952534,4.04E-05,LCBFM,Adaptive,,,,,,02-08-17,0.103319938,BenRib,0.81826534,,3,20
50,0.918876559,,,,,3,8,70,56,0.057004969,-0.000362019,LCBFM,Adaptive,,,,,,02-08-17,0.103631589,BenRib,0.817167417,,5,20
50,0.918562416,,,,,3,8,70,56,0.056676109,-0.000678228,LCBFM,Adaptive,,,,,,02-08-17,0.103103508,BenRib,0.819327276,,7,20
50,0.92303668,,,,,3,8,70,56,0.054718725,0.000974088,LCBFM,Adaptive,,,,,,02-08-17,0.097457077,BenRib,0.841465661,,9,20
100,0.919521099,,,,,5,8,70,56,0.056929254,6.42E-05,LCBFM,Adaptive,,,,,,02-08-17,0.103294918,BenRib,0.818353346,,3,20
100,0.918801354,,,,,5,8,70,56,0.056973285,-0.000351578,LCBFM,Adaptive,,,,,,02-08-17,0.103556206,BenRib,0.81743331,,5,20
100,0.918455793,,,,,5,8,70,56,0.056700721,-0.000715168,LCBFM,Adaptive,,,,,,02-08-17,0.103041815,BenRib,0.819543425,,7,20
100,0.922749187,,,,,5,8,70,56,0.054744318,0.000865258,LCBFM,Adaptive,,,,,,02-08-17,0.097381311,BenRib,0.841712062,,9,20
50,0.919463971,,,,,5,8,70,56,0.056963297,6.06E-05,LCBFM,Adaptive,,,,,,02-08-17,0.103343407,BenRib,0.81818277,,3,20
50,0.918770472,,,,,5,8,70,56,0.056993442,-0.00039884,LCBFM,Adaptive,,,,,,02-08-17,0.103589111,BenRib,0.81731727,,5,20
50,0.918359365,,,,,5,8,70,56,0.056719987,-0.000732603,LCBFM,Adaptive,,,,,,02-08-17,0.103082037,BenRib,0.819402518,,7,20
50,0.922585307,,,,,5,8,70,56,0.05475122,0.000865313,LCBFM,Adaptive,,,,,,02-08-17,0.097429898,BenRib,0.841554071,,9,20
100,0.919529301,,,,,7,8,70,56,0.056965465,-9.01E-06,LCBFM,Adaptive,,,,,,02-08-17,0.103314154,BenRib,0.818285686,,3,20
100,0.919009575,,,,,7,8,70,56,0.057056914,-0.000433037,LCBFM,Adaptive,,,,,,02-08-17,0.103701486,BenRib,0.816920703,,5,20
100,0.918588368,,,,,7,8,70,56,0.056801531,-0.000715537,LCBFM,Adaptive,,,,,,02-08-17,0.103208169,BenRib,0.818960288,,7,20
100,0.922844257,,,,,7,8,70,56,0.054843833,0.000988691,LCBFM,Adaptive,,,,,,02-08-17,0.09752495,BenRib,0.841244763,,9,20
0,0.919557516,,,,,7,8,70,56,0.05695382,2.06E-05,LCBFM,Adaptive,,,,,,02-08-17,0.103269091,BenRib,0.818444172,,3,20
0,0.918905107,,,,,7,8,70,56,0.056989882,-0.000490591,LCBFM,Adaptive,,,,,,02-08-17,0.103579358,BenRib,0.817351668,,5,20
0,0.918496241,,,,,7,8,70,56,0.056693134,-0.000675328,LCBFM,Adaptive,,,,,,02-08-17,0.103003731,BenRib,0.819676795,,7,20
0,0.922795937,,,,,7,8,70,56,0.05481298,0.000937975,LCBFM,Adaptive,,,,,,02-08-17,0.097404292,BenRib,0.841637344,,9,20
100,0.919586662,,,,,3,8,70,56,0.056946336,3.60E-05,LCBFM,Adaptive,,,,,,02-08-17,0.103308998,BenRib,0.818303825,,3,20
100,0.918885833,,,,,3,8,70,56,0.057009591,-0.000379591,LCBFM,Adaptive,,,,,,02-08-17,0.103620293,BenRib,0.817207273,,5,20
100,0.918560192,,,,,3,8,70,56,0.056684405,-0.000693855,LCBFM,Adaptive,,,,,,02-08-17,0.103105276,BenRib,0.819321081,,7,20
100,0.922988812,,,,,3,8,70,56,0.054726279,0.000976584,LCBFM,Adaptive,,,,,,02-08-17,0.097458619,BenRib,0.841460643,,9,20
0,0.919549036,,,,,3,8,70,56,0.056939279,2.49E-05,LCBFM,Adaptive,,,,,,02-08-17,0.103288268,BenRib,0.818376734,,3,20
0,0.918880585,,,,,3,8,70,56,0.056967805,-0.00038031,LCBFM,Adaptive,,,,,,02-08-17,0.103581298,BenRib,0.817344828,,5,20
0,0.918633102,,,,,3,8,70,56,0.056682406,-0.000714172,LCBFM,Adaptive,,,,,,02-08-17,0.103102987,BenRib,0.819329102,,7,20
0,0.922923811,,,,,3,8,70,56,0.054718704,0.00090222,LCBFM,Adaptive,,,,,,02-08-17,0.097449717,BenRib,0.841489604,,9,20
0,0.919447848,,,,,5,8,70,56,0.056966086,3.96E-05,LCBFM,Adaptive,,,,,,02-08-17,0.103312767,BenRib,0.818290566,,3,20
0,0.918744157,,,,,5,8,70,56,0.057049816,-0.000372682,LCBFM,Adaptive,,,,,,02-08-17,0.10365701,BenRib,0.817077709,,5,20
0,0.918183919,,,,,5,8,70,56,0.056813768,-0.00078661,LCBFM,Adaptive,,,,,,02-08-17,0.10321894,BenRib,0.818922499,,7,20
0,0.92249039,,,,,5,8,70,56,0.054883805,0.000952706,LCBFM,Adaptive,,,,,,02-08-17,0.097514628,BenRib,0.841278366,,9,20
50,0.983988712,,,,,7,8,16,16,0.018594227,0.001647324,LCBFM,Adaptive,,,,,,11-08-17,0.025321313,Santar,0.967687283,,3,10
50,0.98401111,,,,,7,8,16,16,0.018507517,0.001597733,LCBFM,Adaptive,,,,,,11-08-17,0.025198762,Santar,0.967999886,,5,10
50,0.984022144,,,,,7,8,16,16,0.018419347,0.001354211,LCBFM,Adaptive,,,,,,11-08-17,0.025085044,Santar,0.968676693,,7,10
50,0.984355971,,,,,7,8,16,16,0.018201171,0.001031374,LCBFM,Adaptive,,,,,,11-08-17,0.024769103,Santar,0.97074862,,9,10
25,0.983902503,,,,,3,8,16,16,0.018565443,0.001651698,LCBFM,Adaptive,,,,,,11-08-17,0.025263853,Santar,0.967833767,,3,10
25,0.983892708,,,,,3,8,16,16,0.018540397,0.001498058,LCBFM,Adaptive,,,,,,11-08-17,0.025176876,Santar,0.968055448,,5,10
25,0.983974361,,,,,3,8,16,16,0.018410796,0.001271996,LCBFM,Adaptive,,,,,,11-08-17,0.024985401,Santar,0.968925045,,7,10
25,0.98426873,,,,,3,8,16,16,0.018206411,0.000927594,LCBFM,Adaptive,,,,,,11-08-17,0.024710422,Santar,0.970887056,,9,10
25,0.983953596,,,,,5,8,16,16,0.018546001,0.001619153,LCBFM,Adaptive,,,,,,11-08-17,0.025228369,Santar,0.967924061,,3,10
